shipping ID,order ID,shipping date,return date,shipping providers,delivery status
10286,10286,2024-02-19,,BlueDart,in_transit
10287,10287,2023-05-26,2023-06-09,IndiaPost,returned
10288,10288,2024-07-12,,IndiaPost,delivered
10289,10289,2024-07-06,,FedEx,delivered
10290,10290,2023-03-23,,DHL,delivered
10291,10291,2024-10-07,,IndiaPost,delivered
10292,10292,2023-05-23,,BlueDart,in_transit
10293,10293,2024-03-10,,DHL,delivered
10294,10294,2024-11-30,,BlueDart,delivered
10295,10295,2024-09-15,,DHL,delivered
10296,10296,2024-11-02,,Delhivery,pending
10297,10297,2023-09-06,,Delhivery,in_transit
10298,10298,2023-03-25,2023-04-03,FedEx,returned
10299,10299,2023-05-21,,IndiaPost,cancelled
10300,10300,2023-12-19,,Delhivery,delivered
10301,10301,2024-07-19,,DHL,delivered
10302,10302,2023-04-24,,IndiaPost,delivered
10303,10303,2024-04-15,,IndiaPost,delivered
10304,10304,2023-08-21,,DHL,delivered
10305,10305,2023-09-02,,IndiaPost,delivered
10306,10306,2024-04-10,,BlueDart,delivered
10307,10307,2023-12-01,,BlueDart,delivered
10308,10308,2024-08-01,,DHL,pending
10309,10309,2023-04-22,,FedEx,cancelled
10310,10310,2024-07-12,,DHL,delivered
10311,10311,2023-02-19,,FedEx,delivered
10312,10312,2023-05-20,,FedEx,delivered
10313,10313,2024-04-11,,BlueDart,pending
10314,10314,2024-08-31,2024-09-03,FedEx,returned
10315,10315,2023-07-05,,BlueDart,delivered
10316,10316,2023-08-19,,BlueDart,delivered
10317,10317,2024-01-15,,BlueDart,delivered
10318,10318,2023-06-03,,IndiaPost,delivered
10319,10319,2024-07-27,,IndiaPost,in_transit
10320,10320,2024-07-05,,BlueDart,delivered
10321,10321,2023-04-17,2023-04-20,FedEx,returned
10322,10322,2023-11-30,,IndiaPost,delivered
10323,10323,2024-07-06,,Delhivery,pending
10324,10324,2023-08-29,,FedEx,delivered
10325,10325,2024-03-20,,DHL,delivered
10326,10326,2023-02-10,,BlueDart,in_transit
10327,10327,2024-03-12,,Delhivery,cancelled
10328,10328,2023-04-22,,DHL,in_transit
10329,10329,2024-08-05,,DHL,pending
10330,10330,2023-09-15,,Delhivery,pending
10331,10331,2023-07-18,,BlueDart,delivered
10332,10332,2024-08-21,,FedEx,pending
10333,10333,2023-02-07,,DHL,pending
10334,10334,2023-10-06,,IndiaPost,delivered
10335,10335,2023-09-18,,FedEx,delivered
10336,10336,2023-07-26,,FedEx,pending
10337,10337,2024-10-10,,BlueDart,pending
10338,10338,2024-06-15,,IndiaPost,delivered
10339,10339,2023-02-21,,Delhivery,pending
10340,10340,2024-05-25,,FedEx,pending
10341,10341,2024-01-14,,IndiaPost,delivered
10342,10342,2024-09-24,,Delhivery,in_transit
10343,10343,2023-08-18,,Delhivery,delivered
10344,10344,2024-02-15,,DHL,delivered
10345,10345,2023-12-21,,Delhivery,delivered
10346,10346,2023-12-13,,DHL,cancelled
10347,10347,2023-11-20,,DHL,delivered
10348,10348,2023-05-26,,Delhivery,pending
10349,10349,2024-06-19,,DHL,delivered
10350,10350,2023-11-20,,DHL,pending
10351,10351,2024-11-11,,DHL,pending
10352,10352,2023-07-05,,FedEx,pending
10353,10353,2024-04-29,,DHL,pending
10354,10354,2024-10-27,,FedEx,pending
10355,10355,2024-04-14,,FedEx,delivered
10356,10356,2024-09-02,,FedEx,delivered
10357,10357,2024-08-06,,FedEx,delivered
10358,10358,2023-09-11,,FedEx,in_transit
10359,10359,2024-03-04,,FedEx,delivered
10360,10360,2023-04-26,,BlueDart,delivered
10361,10361,2024-01-11,,BlueDart,pending
10362,10362,2023-06-17,,FedEx,in_transit
10363,10363,2024-06-14,,FedEx,pending
10364,10364,2024-01-15,,Delhivery,delivered
10365,10365,2023-10-25,,BlueDart,delivered
10366,10366,2023-07-09,,BlueDart,delivered
10367,10367,2024-12-07,,FedEx,delivered
10368,10368,2023-02-25,,Delhivery,delivered
10369,10369,2023-02-01,,BlueDart,delivered
10370,10370,2023-06-11,,Delhivery,delivered
10371,10371,2024-11-12,,DHL,delivered
10372,10372,2024-11-17,,FedEx,delivered
10373,10373,2024-04-10,,Delhivery,delivered
10374,10374,2024-09-16,,Delhivery,in_transit
10375,10375,2023-06-01,,BlueDart,in_transit
10376,10376,2024-11-12,,DHL,pending
10377,10377,2023-04-20,,FedEx,delivered
10378,10378,2023-03-14,2023-03-21,DHL,returned
10379,10379,2023-03-28,,Delhivery,cancelled
10380,10380,2024-02-16,,FedEx,delivered
10381,10381,2024-07-07,,IndiaPost,delivered
10382,10382,2023-09-20,,FedEx,delivered
10383,10383,2024-11-17,,BlueDart,in_transit
10384,10384,2023-11-02,,BlueDart,delivered
10385,10385,2023-04-22,,IndiaPost,cancelled
10386,10386,2023-12-03,,Delhivery,delivered
10387,10387,2024-04-23,2024-05-08,FedEx,returned
10388,10388,2024-08-06,,FedEx,pending
10389,10389,2023-11-27,2023-12-05,FedEx,returned
10390,10390,2024-02-27,,IndiaPost,delivered
10391,10391,2023-07-13,,Delhivery,delivered
10392,10392,2024-04-01,,FedEx,pending
10393,10393,2024-11-29,,BlueDart,pending
10394,10394,2023-02-09,,IndiaPost,delivered
10395,10395,2024-09-22,,BlueDart,pending
10396,10396,2024-02-03,,FedEx,delivered
10397,10397,2023-07-02,,IndiaPost,delivered
10398,10398,2024-11-05,,Delhivery,delivered
10399,10399,2023-12-14,,DHL,cancelled
10400,10400,2023-08-25,,IndiaPost,delivered
10401,10401,2023-05-18,,IndiaPost,pending
10402,10402,2023-06-25,,Delhivery,delivered
10403,10403,2024-08-07,,DHL,in_transit
10404,10404,2024-03-15,,Delhivery,cancelled
10405,10405,2024-10-07,,IndiaPost,delivered
10406,10406,2023-06-19,,FedEx,delivered
10407,10407,2023-04-02,,IndiaPost,in_transit
10408,10408,2023-01-11,,DHL,cancelled
10409,10409,2023-12-27,,DHL,delivered
10410,10410,2024-12-09,,BlueDart,delivered
10411,10411,2024-05-05,,DHL,delivered
10412,10412,2023-08-09,,BlueDart,delivered
10413,10413,2024-09-13,,DHL,delivered
10414,10414,2024-07-10,,Delhivery,cancelled
10415,10415,2023-01-13,,DHL,delivered
10416,10416,2024-07-28,,DHL,delivered
10417,10417,2023-08-06,,IndiaPost,pending
10418,10418,2023-04-24,,DHL,delivered
10419,10419,2023-06-17,,Delhivery,in_transit
10420,10420,2023-12-04,,BlueDart,pending
10421,10421,2023-10-27,,FedEx,delivered
10422,10422,2023-07-23,,BlueDart,delivered
10423,10423,2023-05-09,,IndiaPost,delivered
10424,10424,2024-06-26,,IndiaPost,delivered
10425,10425,2024-12-01,,BlueDart,delivered
10426,10426,2024-07-02,2024-07-17,DHL,returned
10427,10427,2023-07-30,,BlueDart,delivered
10428,10428,2023-06-22,,FedEx,pending
10429,10429,2023-06-04,,FedEx,delivered
10430,10430,2023-04-16,,DHL,cancelled
10431,10431,2024-01-29,,IndiaPost,pending
10432,10432,2024-02-29,,FedEx,pending
10433,10433,2024-05-12,,IndiaPost,delivered
10434,10434,2024-04-22,,FedEx,delivered
10435,10435,2023-08-01,,BlueDart,delivered
10436,10436,2023-08-29,,FedEx,pending
10437,10437,2024-04-24,,BlueDart,pending
10438,10438,2023-09-10,,FedEx,delivered
10439,10439,2023-06-05,,BlueDart,cancelled
10440,10440,2023-09-23,,IndiaPost,cancelled
10441,10441,2023-07-14,,BlueDart,delivered
10442,10442,2023-03-06,,DHL,delivered
10443,10443,2024-08-10,,DHL,pending
10444,10444,2024-08-26,,BlueDart,delivered
10445,10445,2023-06-12,,FedEx,pending
10446,10446,2023-02-24,,IndiaPost,pending
10447,10447,2024-06-03,,DHL,delivered
10448,10448,2023-05-31,,DHL,in_transit
10449,10449,2023-10-13,,Delhivery,delivered
10450,10450,2023-02-16,,BlueDart,cancelled
10451,10451,2023-06-11,,IndiaPost,delivered
10452,10452,2024-07-17,,Delhivery,delivered
10453,10453,2024-07-25,,DHL,pending
10454,10454,2023-06-01,,BlueDart,delivered
10455,10455,2023-08-26,,Delhivery,in_transit
10456,10456,2023-04-10,,Delhivery,delivered
10457,10457,2023-02-23,,IndiaPost,delivered
10458,10458,2024-12-04,,IndiaPost,in_transit
10459,10459,2024-04-04,,FedEx,delivered
10460,10460,2024-01-23,2024-01-30,FedEx,returned
10461,10461,2024-06-28,,BlueDart,delivered
10462,10462,2024-08-16,,Delhivery,delivered
10463,10463,2024-07-23,,IndiaPost,delivered
10464,10464,2023-01-15,,Delhivery,in_transit
10465,10465,2023-05-16,,BlueDart,delivered
10466,10466,2024-04-10,,IndiaPost,delivered
10467,10467,2023-09-29,,FedEx,cancelled
10468,10468,2024-11-25,,IndiaPost,delivered
10469,10469,2024-04-11,,IndiaPost,delivered
10470,10470,2024-11-01,,Delhivery,delivered
10471,10471,2023-05-27,,FedEx,delivered
10472,10472,2024-08-30,,IndiaPost,delivered
10473,10473,2023-08-19,,IndiaPost,delivered
10474,10474,2024-12-03,,IndiaPost,delivered
10475,10475,2023-04-29,,IndiaPost,delivered
10476,10476,2024-01-04,,Delhivery,delivered
10477,10477,2024-07-14,,IndiaPost,in_transit
10478,10478,2023-11-07,,DHL,in_transit
10479,10479,2023-11-26,,DHL,delivered
10480,10480,2024-11-24,,FedEx,cancelled
10481,10481,2023-10-31,,Delhivery,pending
10482,10482,2024-03-03,2024-03-11,Delhivery,returned
10483,10483,2023-02-13,,IndiaPost,delivered
10484,10484,2024-08-18,,IndiaPost,in_transit
10485,10485,2024-04-07,,FedEx,delivered
10486,10486,2023-10-15,,DHL,pending
10487,10487,2023-01-20,,DHL,delivered
10488,10488,2024-02-29,,BlueDart,delivered
10489,10489,2023-01-15,,BlueDart,delivered
10490,10490,2023-01-03,,Delhivery,delivered
10491,10491,2024-03-17,,Delhivery,delivered
10492,10492,2023-05-20,,BlueDart,delivered
10493,10493,2023-05-17,,FedEx,delivered
10494,10494,2024-04-07,,BlueDart,cancelled
10495,10495,2023-02-17,,IndiaPost,pending
10496,10496,2023-08-18,,BlueDart,delivered
10497,10497,2023-04-16,,BlueDart,delivered
10498,10498,2024-02-13,,FedEx,delivered
10499,10499,2024-04-13,,IndiaPost,delivered
10500,10500,2024-05-20,,FedEx,delivered
10501,10501,2023-07-08,,IndiaPost,delivered
10502,10502,2023-03-05,,DHL,in_transit
10503,10503,2023-03-03,,IndiaPost,delivered
10504,10504,2023-10-31,,FedEx,delivered
10505,10505,2024-10-29,,FedEx,delivered
10506,10506,2023-06-07,,BlueDart,delivered
10507,10507,2023-07-09,,BlueDart,pending
10508,10508,2023-03-19,,DHL,delivered
10509,10509,2024-03-02,,FedEx,delivered
10510,10510,2024-04-26,,Delhivery,in_transit
10511,10511,2024-03-29,,Delhivery,delivered
10512,10512,2024-08-27,,IndiaPost,delivered
10513,10513,2023-12-14,,DHL,delivered
10514,10514,2023-04-11,,Delhivery,delivered
10515,10515,2023-07-26,,IndiaPost,delivered
10516,10516,2024-04-17,,FedEx,pending
10517,10517,2024-03-15,,Delhivery,delivered
10518,10518,2024-01-15,,FedEx,delivered
10519,10519,2024-04-27,,IndiaPost,cancelled
10520,10520,2024-04-01,,Delhivery,delivered
10521,10521,2024-09-09,2024-09-19,FedEx,returned
10522,10522,2024-02-23,,DHL,delivered
10523,10523,2024-07-06,,FedEx,in_transit
10524,10524,2023-07-01,,Delhivery,in_transit
10525,10525,2024-04-26,,IndiaPost,pending
10526,10526,2024-10-01,,DHL,delivered
10527,10527,2023-10-04,,IndiaPost,delivered
10528,10528,2024-07-02,,Delhivery,delivered
10529,10529,2024-05-27,,Delhivery,cancelled
10530,10530,2023-02-16,,DHL,delivered
10531,10531,2024-02-15,,FedEx,cancelled
10532,10532,2023-04-03,,FedEx,delivered
10533,10533,2024-11-12,,IndiaPost,delivered
10534,10534,2024-07-23,,Delhivery,delivered
10535,10535,2023-03-24,,FedEx,delivered
10536,10536,2023-04-04,,DHL,pending
10537,10537,2024-03-02,,Delhivery,delivered
10538,10538,2023-09-09,,BlueDart,cancelled
10539,10539,2023-02-02,,DHL,delivered
10540,10540,2024-01-16,,DHL,in_transit
10541,10541,2023-10-06,,FedEx,in_transit
10542,10542,2023-03-18,,BlueDart,delivered
10543,10543,2024-07-24,,DHL,delivered
10544,10544,2024-10-04,,BlueDart,delivered
10545,10545,2024-06-15,,DHL,delivered
10546,10546,2024-08-01,,FedEx,cancelled
10547,10547,2023-06-06,2023-06-18,BlueDart,returned
10548,10548,2023-07-10,,DHL,in_transit
10549,10549,2023-05-27,,Delhivery,in_transit
10550,10550,2024-06-27,,Delhivery,delivered
10551,10551,2024-11-02,,DHL,delivered
10552,10552,2024-05-25,,IndiaPost,pending
10553,10553,2024-09-13,,Delhivery,delivered
10554,10554,2024-03-30,,DHL,in_transit
10555,10555,2023-10-03,,FedEx,pending
10556,10556,2023-11-01,,Delhivery,delivered
10557,10557,2023-02-23,,Delhivery,delivered
10558,10558,2023-02-02,,Delhivery,pending
10559,10559,2024-05-08,,IndiaPost,delivered
10560,10560,2023-11-12,,FedEx,pending
10561,10561,2024-01-23,,IndiaPost,delivered
10562,10562,2024-01-28,,Delhivery,delivered
10563,10563,2023-07-24,,BlueDart,delivered
10564,10564,2023-12-03,,DHL,in_transit
10565,10565,2023-11-29,,BlueDart,delivered
10566,10566,2023-10-07,,Delhivery,delivered
10567,10567,2024-07-30,,DHL,delivered
10568,10568,2023-11-19,,BlueDart,delivered
10569,10569,2024-03-05,,FedEx,delivered
10570,10570,2024-09-21,,DHL,delivered
10571,10571,2024-09-02,,IndiaPost,delivered
10572,10572,2024-09-25,,Delhivery,delivered
10573,10573,2023-07-13,,Delhivery,delivered
10574,10574,2023-01-31,,BlueDart,delivered
10575,10575,2023-07-05,,Delhivery,delivered
10576,10576,2023-07-22,,IndiaPost,delivered
10577,10577,2024-09-29,,Delhivery,delivered
10578,10578,2024-04-01,2024-04-08,FedEx,returned
10579,10579,2023-03-07,,BlueDart,delivered
10580,10580,2023-04-13,,IndiaPost,in_transit
10581,10581,2023-04-22,,BlueDart,delivered
10582,10582,2024-03-24,,FedEx,pending
10583,10583,2024-06-04,,DHL,cancelled
10584,10584,2024-08-30,,DHL,delivered
10585,10585,2024-10-29,,FedEx,pending
10586,10586,2023-05-24,,FedEx,delivered
10587,10587,2023-08-09,,Delhivery,delivered
10588,10588,2023-06-21,,IndiaPost,delivered
10589,10589,2023-09-16,,BlueDart,delivered
10590,10590,2024-10-04,,DHL,delivered
10591,10591,2024-02-11,,BlueDart,delivered
10592,10592,2024-06-06,,FedEx,delivered
10593,10593,2023-12-15,,BlueDart,in_transit
10594,10594,2023-01-24,,BlueDart,delivered
10595,10595,2023-02-22,,FedEx,delivered
10596,10596,2024-01-13,,DHL,delivered
10597,10597,2024-05-20,,IndiaPost,delivered
10598,10598,2023-06-09,,Delhivery,delivered
10599,10599,2024-05-23,,DHL,delivered
10600,10600,2024-07-25,,BlueDart,delivered
10601,10601,2023-10-20,,DHL,delivered
10602,10602,2024-06-09,,IndiaPost,pending
10603,10603,2023-10-11,,IndiaPost,delivered
10604,10604,2024-04-20,,FedEx,delivered
10605,10605,2024-06-21,,FedEx,delivered
10606,10606,2024-12-01,2024-12-06,DHL,returned
10607,10607,2023-09-03,,Delhivery,in_transit
10608,10608,2023-10-16,,FedEx,delivered
10609,10609,2023-05-01,,BlueDart,delivered
10610,10610,2023-05-30,,IndiaPost,delivered
10611,10611,2024-05-08,,FedEx,delivered
10612,10612,2024-10-08,,FedEx,in_transit
10613,10613,2023-10-05,,FedEx,delivered
10614,10614,2023-05-14,,BlueDart,delivered
10615,10615,2023-07-21,,DHL,delivered
10616,10616,2023-11-24,,IndiaPost,pending
10617,10617,2023-07-29,,BlueDart,delivered
10618,10618,2023-06-17,,DHL,pending
10619,10619,2024-06-03,,Delhivery,delivered
10620,10620,2023-01-08,,BlueDart,in_transit
10621,10621,2024-01-15,,IndiaPost,delivered
10622,10622,2024-07-15,,FedEx,delivered
10623,10623,2023-07-13,,IndiaPost,in_transit
10624,10624,2024-03-03,,FedEx,pending
10625,10625,2024-04-22,,BlueDart,delivered
10626,10626,2024-04-07,,DHL,pending
10627,10627,2023-11-15,,Delhivery,in_transit
10628,10628,2023-09-07,,FedEx,delivered
10629,10629,2024-08-11,,FedEx,pending
10630,10630,2024-06-23,,FedEx,delivered
10631,10631,2023-08-21,,BlueDart,in_transit
10632,10632,2023-03-20,,FedEx,delivered
10633,10633,2023-02-24,,IndiaPost,delivered
10634,10634,2023-03-09,,Delhivery,pending
10635,10635,2024-02-22,,BlueDart,delivered
10636,10636,2023-02-11,,BlueDart,delivered
10637,10637,2023-09-02,,DHL,pending
10638,10638,2024-06-15,,FedEx,pending
10639,10639,2023-07-30,,IndiaPost,delivered
10640,10640,2024-06-25,,DHL,delivered
10641,10641,2024-06-10,,FedEx,in_transit
10642,10642,2023-07-02,,FedEx,delivered
10643,10643,2024-05-28,,FedEx,delivered
10644,10644,2024-06-09,,FedEx,delivered
10645,10645,2023-10-12,,Delhivery,delivered
10646,10646,2023-05-31,,Delhivery,delivered
10647,10647,2024-01-10,,DHL,in_transit
10648,10648,2024-10-13,,FedEx,in_transit
10649,10649,2024-03-28,,IndiaPost,delivered
10650,10650,2023-05-08,,FedEx,delivered
10651,10651,2024-05-01,,DHL,delivered
10652,10652,2023-11-04,,IndiaPost,delivered
10653,10653,2024-02-21,,DHL,delivered
10654,10654,2024-06-04,,Delhivery,in_transit
10655,10655,2024-01-03,,BlueDart,delivered
10656,10656,2024-07-27,,IndiaPost,in_transit
10657,10657,2024-05-30,,DHL,in_transit
10658,10658,2024-03-10,,Delhivery,delivered
10659,10659,2023-04-17,,BlueDart,delivered
10660,10660,2024-08-12,,FedEx,pending
10661,10661,2024-10-20,,IndiaPost,pending
10662,10662,2023-04-09,2023-04-19,BlueDart,returned
10663,10663,2023-12-10,,BlueDart,delivered
10664,10664,2023-07-08,,DHL,cancelled
10665,10665,2024-06-21,,FedEx,delivered
10666,10666,2024-05-29,,IndiaPost,delivered
10667,10667,2023-04-10,,IndiaPost,delivered
10668,10668,2024-09-13,,IndiaPost,delivered
10669,10669,2023-05-08,,Delhivery,in_transit
10670,10670,2024-07-14,,Delhivery,delivered
10671,10671,2023-11-25,,FedEx,pending
10672,10672,2023-08-21,,DHL,delivered
10673,10673,2023-04-23,,IndiaPost,cancelled
10674,10674,2023-05-04,,DHL,delivered
10675,10675,2024-04-14,,BlueDart,in_transit
10676,10676,2024-01-29,,IndiaPost,delivered
10677,10677,2023-04-01,,FedEx,delivered
10678,10678,2023-03-22,,DHL,in_transit
10679,10679,2023-02-23,,IndiaPost,delivered
10680,10680,2024-06-10,,Delhivery,delivered
10681,10681,2024-05-15,,Delhivery,in_transit
10682,10682,2023-02-13,,IndiaPost,delivered
10683,10683,2024-01-30,,DHL,delivered
10684,10684,2023-03-10,,BlueDart,delivered
10685,10685,2024-10-03,,Delhivery,delivered
10686,10686,2024-09-30,,FedEx,in_transit
10687,10687,2024-05-07,,BlueDart,delivered
10688,10688,2024-10-15,,DHL,delivered
10689,10689,2024-07-23,,Delhivery,in_transit
10690,10690,2024-08-04,,Delhivery,in_transit
10691,10691,2024-02-11,,FedEx,pending
10692,10692,2023-08-13,,DHL,delivered
10693,10693,2023-06-04,,IndiaPost,delivered
10694,10694,2023-08-28,,IndiaPost,delivered
10695,10695,2024-03-20,,BlueDart,delivered
10696,10696,2023-05-06,,IndiaPost,delivered
10697,10697,2023-07-07,,FedEx,pending
10698,10698,2023-11-30,,Delhivery,pending
10699,10699,2023-06-21,,Delhivery,delivered
10700,10700,2024-02-24,,BlueDart,delivered
10701,10701,2024-10-15,,FedEx,delivered
10702,10702,2024-06-17,,FedEx,pending
10703,10703,2024-04-18,,BlueDart,pending
10704,10704,2024-02-15,,IndiaPost,delivered
10705,10705,2023-12-14,,BlueDart,in_transit
10706,10706,2023-05-15,,DHL,delivered
10707,10707,2024-09-25,,IndiaPost,delivered
10708,10708,2023-07-01,,BlueDart,delivered
10709,10709,2023-03-07,,FedEx,delivered
10710,10710,2024-06-11,,FedEx,delivered
10711,10711,2023-05-11,,FedEx,delivered
10712,10712,2023-09-20,,BlueDart,delivered
10713,10713,2023-01-23,,FedEx,delivered
10714,10714,2023-04-07,,FedEx,in_transit
10715,10715,2023-05-06,,BlueDart,delivered
10716,10716,2023-02-13,,DHL,pending
10717,10717,2024-04-10,,Delhivery,delivered
10718,10718,2024-08-16,,IndiaPost,delivered
10719,10719,2023-09-24,,IndiaPost,delivered
10720,10720,2024-09-06,,BlueDart,delivered
10721,10721,2023-06-07,,BlueDart,delivered
10722,10722,2023-08-22,,FedEx,delivered
10723,10723,2023-04-23,,FedEx,pending
10724,10724,2024-03-16,,IndiaPost,in_transit
10725,10725,2023-10-31,,IndiaPost,pending
10726,10726,2024-03-08,,DHL,delivered
10727,10727,2024-06-21,,FedEx,delivered
10728,10728,2024-01-18,,BlueDart,delivered
10729,10729,2024-03-16,,BlueDart,in_transit
10730,10730,2024-10-19,2024-10-27,Delhivery,returned
10731,10731,2023-08-01,,DHL,pending
10732,10732,2023-09-14,,FedEx,delivered
10733,10733,2024-05-20,,Delhivery,delivered
10734,10734,2024-03-06,,IndiaPost,delivered
10735,10735,2023-05-09,,DHL,delivered
10736,10736,2023-09-29,,Delhivery,delivered
10737,10737,2023-11-26,,Delhivery,delivered
10738,10738,2023-10-28,,BlueDart,delivered
10739,10739,2023-05-12,,BlueDart,delivered
10740,10740,2024-10-14,,IndiaPost,delivered
10741,10741,2024-06-21,,BlueDart,pending
10742,10742,2023-12-07,,Delhivery,delivered
10743,10743,2024-04-25,,Delhivery,delivered
10744,10744,2024-09-26,,IndiaPost,in_transit
10745,10745,2023-04-08,,Delhivery,delivered
10746,10746,2023-07-05,,IndiaPost,delivered
10747,10747,2024-01-25,,IndiaPost,pending
10748,10748,2024-07-23,,FedEx,delivered
10749,10749,2023-02-03,,Delhivery,delivered
10750,10750,2024-11-22,,IndiaPost,delivered
10751,10751,2023-11-17,,BlueDart,delivered
10752,10752,2023-09-11,,BlueDart,delivered
10753,10753,2023-07-26,,DHL,delivered
10754,10754,2023-05-09,,FedEx,delivered
10755,10755,2024-07-11,,Delhivery,cancelled
10756,10756,2024-11-09,,DHL,delivered
10757,10757,2023-10-20,,DHL,in_transit
10758,10758,2024-11-05,,DHL,delivered
10759,10759,2024-07-31,,IndiaPost,delivered
10760,10760,2023-12-13,,FedEx,delivered
10761,10761,2024-04-26,,Delhivery,pending
10762,10762,2023-11-05,,DHL,in_transit
10763,10763,2024-01-28,,Delhivery,delivered
10764,10764,2023-02-17,,FedEx,delivered
10765,10765,2024-05-10,,Delhivery,cancelled
10766,10766,2023-02-13,,DHL,pending
10767,10767,2024-07-30,,BlueDart,delivered
10768,10768,2024-08-03,,BlueDart,delivered
10769,10769,2023-06-16,,BlueDart,pending
10770,10770,2023-08-17,,BlueDart,delivered
10771,10771,2023-12-05,,Delhivery,in_transit
10772,10772,2024-03-01,,BlueDart,delivered
10773,10773,2023-07-25,,DHL,in_transit
10774,10774,2024-02-21,,BlueDart,delivered
10775,10775,2023-07-29,,BlueDart,delivered
10776,10776,2023-02-10,,DHL,delivered
10777,10777,2023-01-03,,BlueDart,pending
10778,10778,2023-03-22,,FedEx,in_transit
10779,10779,2024-07-10,,FedEx,pending
10780,10780,2024-11-05,,IndiaPost,pending
10781,10781,2023-10-31,,Delhivery,delivered
10782,10782,2024-01-01,,DHL,delivered
10783,10783,2023-04-14,,BlueDart,in_transit
10784,10784,2024-01-22,,BlueDart,pending
10785,10785,2023-04-18,,DHL,delivered
10786,10786,2024-03-06,,IndiaPost,delivered
10787,10787,2024-10-16,,BlueDart,delivered
10788,10788,2023-05-22,,DHL,delivered
10789,10789,2024-06-29,,FedEx,in_transit
10790,10790,2023-01-23,,IndiaPost,in_transit
10791,10791,2023-09-27,,FedEx,in_transit
10792,10792,2023-03-26,,FedEx,pending
10793,10793,2023-09-13,,BlueDart,delivered
10794,10794,2023-05-09,,IndiaPost,delivered
10795,10795,2023-09-25,,DHL,pending
10796,10796,2023-10-22,,BlueDart,delivered
10797,10797,2023-07-31,,DHL,delivered
10798,10798,2024-04-08,,DHL,in_transit
10799,10799,2024-10-14,,DHL,pending
10800,10800,2023-10-18,,DHL,in_transit
10801,10801,2023-05-21,,DHL,pending
10802,10802,2023-07-13,,IndiaPost,delivered
10803,10803,2024-08-28,,DHL,delivered
10804,10804,2024-02-08,,BlueDart,pending
10805,10805,2023-11-18,,DHL,in_transit
10806,10806,2023-04-23,,BlueDart,delivered
10807,10807,2023-11-20,,BlueDart,delivered
10808,10808,2023-07-18,,FedEx,in_transit
10809,10809,2024-11-01,,IndiaPost,delivered
10810,10810,2024-09-13,,DHL,in_transit
10811,10811,2023-03-10,,Delhivery,delivered
10812,10812,2023-12-29,,BlueDart,delivered
10813,10813,2023-06-10,,BlueDart,in_transit
10814,10814,2023-10-21,,IndiaPost,delivered
10815,10815,2024-09-09,,DHL,delivered
10816,10816,2024-01-08,,IndiaPost,pending
10817,10817,2023-08-27,,DHL,in_transit
10818,10818,2023-05-31,,DHL,delivered
10819,10819,2024-07-23,,Delhivery,delivered
10820,10820,2024-03-22,,FedEx,delivered
10821,10821,2023-12-03,,BlueDart,delivered
10822,10822,2023-06-03,,BlueDart,delivered
10823,10823,2023-08-30,,DHL,delivered
10824,10824,2024-11-09,,IndiaPost,delivered
10825,10825,2024-01-10,,Delhivery,delivered
10826,10826,2023-10-15,,FedEx,delivered
10827,10827,2024-01-06,,Delhivery,delivered
10828,10828,2024-07-07,2024-07-13,FedEx,returned
10829,10829,2023-09-04,2023-09-14,BlueDart,returned
10830,10830,2023-05-13,,BlueDart,delivered
10831,10831,2024-02-20,,BlueDart,pending
10832,10832,2024-04-15,,BlueDart,in_transit
10833,10833,2024-05-17,,Delhivery,delivered
10834,10834,2024-09-19,,BlueDart,delivered
10835,10835,2023-09-23,,IndiaPost,delivered
10836,10836,2023-03-04,,FedEx,delivered
10837,10837,2024-11-04,,BlueDart,delivered
10838,10838,2023-11-10,,Delhivery,cancelled
10839,10839,2024-03-22,,Delhivery,pending
10840,10840,2024-04-13,,IndiaPost,pending
10841,10841,2024-01-23,,FedEx,pending
10842,10842,2023-05-31,,BlueDart,pending
10843,10843,2024-06-16,,IndiaPost,delivered
10844,10844,2024-07-18,,BlueDart,delivered
10845,10845,2024-01-26,,BlueDart,delivered
10846,10846,2023-12-13,,IndiaPost,in_transit
10847,10847,2023-03-27,,Delhivery,delivered
10848,10848,2023-03-04,,FedEx,pending
10849,10849,2023-08-31,2023-09-06,FedEx,returned
10850,10850,2023-08-14,,DHL,delivered
10851,10851,2024-11-03,,BlueDart,delivered
10852,10852,2024-07-12,,DHL,pending
10853,10853,2024-04-08,,DHL,delivered
10854,10854,2023-12-31,,DHL,delivered
10855,10855,2023-05-05,,Delhivery,pending
10856,10856,2024-11-16,,DHL,in_transit
10857,10857,2023-09-29,,DHL,delivered
10858,10858,2023-03-21,,FedEx,pending
10859,10859,2023-12-20,,Delhivery,delivered
10860,10860,2024-09-12,,IndiaPost,in_transit
10861,10861,2024-09-15,,BlueDart,in_transit
10862,10862,2023-01-17,,IndiaPost,delivered
10863,10863,2024-09-15,,Delhivery,delivered
10864,10864,2023-07-13,,Delhivery,cancelled
10865,10865,2023-01-31,,Delhivery,delivered
10866,10866,2024-08-20,,Delhivery,delivered
10867,10867,2024-09-01,,Delhivery,delivered
10868,10868,2024-02-27,,DHL,delivered
10869,10869,2024-02-17,,IndiaPost,pending
10870,10870,2024-07-28,,FedEx,delivered
10871,10871,2024-07-09,,DHL,in_transit
10872,10872,2024-09-23,,FedEx,delivered
10873,10873,2024-01-27,,IndiaPost,pending
