payment ID,order ID,payment date,payment status
10280,10280,2023-05-15,confirmed
10281,10281,2023-01-09,confirmed
10282,10282,2024-11-15,confirmed
10283,10283,2023-11-06,confirmed
10284,10284,2024-11-15,confirmed
10285,10285,2023-04-14,confirmed
10286,10286,2024-02-20,confirmed
10287,10287,2023-05-24,refunded
10288,10288,2024-07-13,confirmed
10289,10289,2024-07-04,confirmed
10290,10290,2023-03-27,confirmed
10291,10291,2024-10-01,failed
10292,10292,2023-05-24,confirmed
10293,10293,2024-03-09,confirmed
10294,10294,2024-11-26,confirmed
10295,10295,2024-09-09,confirmed
10296,10296,2024-11-03,confirmed
10297,10297,2023-08-31,confirmed
10298,10298,2023-03-20,refunded
10299,10299,2023-05-14,refunded
10300,10300,2023-12-23,confirmed
10301,10301,2024-07-15,confirmed
10302,10302,2023-04-18,confirmed
10303,10303,2024-04-13,confirmed
10304,10304,2023-08-15,confirmed
10305,10305,2023-08-30,confirmed
10306,10306,2024-04-14,confirmed
10307,10307,2023-11-25,confirmed
10308,10308,2024-07-26,confirmed
10309,10309,2023-04-22,refunded
10310,10310,2024-07-12,confirmed
10311,10311,2023-02-17,confirmed
10312,10312,2023-05-18,confirmed
10313,10313,2024-04-10,confirmed
10314,10314,2024-08-26,refunded
10315,10315,2023-07-03,confirmed
10316,10316,2023-08-21,failed
10317,10317,2024-01-13,confirmed
10318,10318,2023-06-05,confirmed
10319,10319,2024-07-26,confirmed
10320,10320,2024-06-25,confirmed
10321,10321,2023-04-13,refunded
10322,10322,2023-11-22,confirmed
10323,10323,2024-06-27,confirmed
10324,10324,2023-08-25,confirmed
10325,10325,2024-03-19,confirmed
10326,10326,2023-02-05,confirmed
10327,10327,2024-03-07,refunded
10328,10328,2023-04-18,confirmed
10329,10329,2024-08-09,confirmed
10330,10330,2023-09-11,confirmed
10331,10331,2023-07-20,confirmed
10332,10332,2024-08-13,confirmed
10333,10333,2023-02-08,confirmed
10334,10334,2023-10-09,confirmed
10335,10335,2023-09-18,confirmed
10336,10336,2023-07-24,confirmed
10337,10337,2024-10-05,confirmed
10338,10338,2024-06-16,confirmed
10339,10339,2023-02-21,confirmed
10340,10340,2024-05-20,confirmed
10341,10341,2024-01-07,confirmed
10342,10342,2024-09-26,confirmed
10343,10343,2023-08-12,confirmed
10344,10344,2024-02-07,confirmed
10345,10345,2023-12-19,confirmed
10346,10346,2023-12-11,refunded
10347,10347,2023-11-18,confirmed
10348,10348,2023-05-30,confirmed
10349,10349,2024-06-13,failed
10350,10350,2023-11-18,confirmed
10351,10351,2024-11-03,confirmed
10352,10352,2023-07-09,confirmed
10353,10353,2024-04-26,confirmed
10354,10354,2024-10-23,confirmed
10355,10355,2024-04-10,confirmed
10356,10356,2024-09-03,confirmed
10357,10357,2024-08-09,confirmed
10358,10358,2023-09-11,confirmed
10359,10359,2024-02-25,confirmed
10360,10360,2023-04-22,confirmed
10361,10361,2024-01-16,confirmed
10362,10362,2023-06-18,confirmed
10363,10363,2024-06-10,confirmed
10364,10364,2024-01-12,confirmed
10365,10365,2023-10-17,confirmed
10366,10366,2023-07-08,confirmed
10367,10367,2024-12-05,confirmed
10368,10368,2023-02-27,confirmed
10369,10369,2023-02-02,confirmed
10370,10370,2023-06-09,confirmed
10371,10371,2024-11-10,confirmed
10372,10372,2024-11-23,confirmed
10373,10373,2024-04-08,confirmed
10374,10374,2024-09-13,confirmed
10375,10375,2023-05-31,confirmed
10376,10376,2024-11-16,confirmed
10377,10377,2023-04-11,confirmed
10378,10378,2023-03-14,refunded
10379,10379,2023-03-22,refunded
10380,10380,2024-02-10,confirmed
10381,10381,2024-07-06,confirmed
10382,10382,2023-09-16,confirmed
10383,10383,2024-11-16,confirmed
10384,10384,2023-11-04,confirmed
10385,10385,2023-04-21,refunded
10386,10386,2023-11-27,confirmed
10387,10387,2024-04-21,refunded
10388,10388,2024-08-10,confirmed
10389,10389,2023-11-25,refunded
10390,10390,2024-02-20,confirmed
10391,10391,2023-07-13,confirmed
10392,10392,2024-03-30,confirmed
10393,10393,2024-11-26,confirmed
10394,10394,2023-02-08,confirmed
10395,10395,2024-09-15,confirmed
10396,10396,2024-02-02,confirmed
10397,10397,2023-06-26,confirmed
10398,10398,2024-11-06,confirmed
10399,10399,2023-12-10,refunded
10400,10400,2023-08-23,confirmed
10401,10401,2023-05-08,confirmed
10402,10402,2023-06-24,confirmed
10403,10403,2024-08-09,confirmed
10404,10404,2024-03-10,refunded
10405,10405,2024-10-08,confirmed
10406,10406,2023-06-18,confirmed
10407,10407,2023-03-31,confirmed
10408,10408,2023-01-05,refunded
10409,10409,2023-12-26,confirmed
10410,10410,2024-12-06,confirmed
10411,10411,2024-05-02,confirmed
10412,10412,2023-08-09,confirmed
10413,10413,2024-09-05,confirmed
10414,10414,2024-07-03,refunded
10415,10415,2023-01-11,confirmed
10416,10416,2024-07-25,confirmed
10417,10417,2023-08-03,confirmed
10418,10418,2023-04-21,confirmed
10419,10419,2023-06-11,confirmed
10420,10420,2023-12-02,confirmed
10421,10421,2023-10-31,confirmed
10422,10422,2023-07-28,confirmed
10423,10423,2023-05-01,confirmed
10424,10424,2024-06-21,confirmed
10425,10425,2024-11-30,confirmed
10426,10426,2024-07-03,refunded
10427,10427,2023-08-01,confirmed
10428,10428,2023-06-27,confirmed
10429,10429,2023-06-08,confirmed
10430,10430,2023-04-11,refunded
10431,10431,2024-01-23,confirmed
10432,10432,2024-03-04,confirmed
10433,10433,2024-05-12,confirmed
10434,10434,2024-04-24,confirmed
10435,10435,2023-07-31,confirmed
10436,10436,2023-08-24,confirmed
10437,10437,2024-04-26,confirmed
10438,10438,2023-09-03,confirmed
10439,10439,2023-06-05,refunded
10440,10440,2023-09-21,refunded
10441,10441,2023-07-15,confirmed
10442,10442,2023-03-04,confirmed
10443,10443,2024-08-04,confirmed
10444,10444,2024-08-22,confirmed
10445,10445,2023-06-04,confirmed
10446,10446,2023-02-18,confirmed
10447,10447,2024-06-02,confirmed
10448,10448,2023-05-31,confirmed
10449,10449,2023-10-08,confirmed
10450,10450,2023-02-15,refunded
10451,10451,2023-06-10,confirmed
10452,10452,2024-07-12,confirmed
10453,10453,2024-07-18,confirmed
10454,10454,2023-05-26,confirmed
10455,10455,2023-08-24,confirmed
10456,10456,2023-04-04,confirmed
10457,10457,2023-02-26,failed
10458,10458,2024-11-26,confirmed
10459,10459,2024-04-05,confirmed
10460,10460,2024-01-22,refunded
10461,10461,2024-06-24,confirmed
10462,10462,2024-08-12,confirmed
10463,10463,2024-07-19,confirmed
10464,10464,2023-01-12,confirmed
10465,10465,2023-05-13,confirmed
10466,10466,2024-04-06,confirmed
10467,10467,2023-09-22,refunded
10468,10468,2024-11-20,confirmed
10469,10469,2024-04-11,confirmed
10470,10470,2024-11-01,confirmed
10471,10471,2023-05-22,confirmed
10472,10472,2024-09-02,confirmed
10473,10473,2023-08-16,confirmed
10474,10474,2024-11-26,confirmed
10475,10475,2023-04-21,confirmed
10476,10476,2023-12-29,confirmed
10477,10477,2024-07-14,confirmed
10478,10478,2023-11-04,confirmed
10479,10479,2023-11-27,confirmed
10480,10480,2024-11-28,refunded
10481,10481,2023-10-28,confirmed
10482,10482,2024-03-05,refunded
10483,10483,2023-02-10,confirmed
10484,10484,2024-08-19,confirmed
10485,10485,2024-04-02,confirmed
10486,10486,2023-10-10,confirmed
10487,10487,2023-01-19,confirmed
10488,10488,2024-02-21,confirmed
10489,10489,2023-01-09,confirmed
10490,10490,2023-01-02,confirmed
10491,10491,2024-03-09,confirmed
10492,10492,2023-05-16,confirmed
10493,10493,2023-05-19,confirmed
10494,10494,2024-04-04,refunded
10495,10495,2023-02-10,confirmed
10496,10496,2023-08-09,failed
10497,10497,2023-04-16,confirmed
10498,10498,2024-02-14,confirmed
10499,10499,2024-04-10,confirmed
10500,10500,2024-05-24,confirmed
10501,10501,2023-07-01,confirmed
10502,10502,2023-03-06,confirmed
10503,10503,2023-03-03,confirmed
10504,10504,2023-10-30,confirmed
10505,10505,2024-10-30,confirmed
10506,10506,2023-06-06,confirmed
10507,10507,2023-07-02,confirmed
10508,10508,2023-03-18,confirmed
10509,10509,2024-03-03,confirmed
10510,10510,2024-04-25,confirmed
10511,10511,2024-03-29,confirmed
10512,10512,2024-08-25,confirmed
10513,10513,2023-12-11,confirmed
10514,10514,2023-04-09,confirmed
10515,10515,2023-07-24,confirmed
10516,10516,2024-04-09,confirmed
10517,10517,2024-03-05,confirmed
10518,10518,2024-01-08,confirmed
10519,10519,2024-04-30,refunded
10520,10520,2024-03-27,confirmed
10521,10521,2024-09-08,refunded
10522,10522,2024-02-21,confirmed
10523,10523,2024-06-30,confirmed
10524,10524,2023-07-01,confirmed
10525,10525,2024-04-19,confirmed
10526,10526,2024-09-24,confirmed
10527,10527,2023-10-03,confirmed
10528,10528,2024-07-04,confirmed
10529,10529,2024-05-23,refunded
10530,10530,2023-02-15,confirmed
10531,10531,2024-02-17,refunded
10532,10532,2023-04-09,confirmed
10533,10533,2024-11-13,confirmed
10534,10534,2024-07-28,failed
10535,10535,2023-03-23,confirmed
10536,10536,2023-04-03,confirmed
10537,10537,2024-02-25,confirmed
10538,10538,2023-09-06,refunded
10539,10539,2023-01-30,confirmed
10540,10540,2024-01-18,confirmed
10541,10541,2023-10-02,confirmed
10542,10542,2023-03-14,confirmed
10543,10543,2024-07-15,confirmed
10544,10544,2024-10-07,confirmed
10545,10545,2024-06-19,confirmed
10546,10546,2024-08-05,refunded
10547,10547,2023-06-08,refunded
10548,10548,2023-07-09,confirmed
10549,10549,2023-06-01,confirmed
10550,10550,2024-06-26,confirmed
10551,10551,2024-11-01,confirmed
10552,10552,2024-05-23,confirmed
10553,10553,2024-09-11,confirmed
10554,10554,2024-03-25,confirmed
10555,10555,2023-10-05,confirmed
10556,10556,2023-11-01,confirmed
10557,10557,2023-02-22,confirmed
10558,10558,2023-01-25,confirmed
10559,10559,2024-05-06,confirmed
10560,10560,2023-11-09,confirmed
10561,10561,2024-01-24,confirmed
10562,10562,2024-02-01,confirmed
10563,10563,2023-07-19,confirmed
10564,10564,2023-11-30,confirmed
10565,10565,2023-12-02,confirmed
10566,10566,2023-10-01,confirmed
10567,10567,2024-07-30,confirmed
10568,10568,2023-11-14,confirmed
10569,10569,2024-03-01,confirmed
10570,10570,2024-09-19,confirmed
10571,10571,2024-08-29,confirmed
10572,10572,2024-09-21,confirmed
10573,10573,2023-07-16,confirmed
10574,10574,2023-01-27,confirmed
10575,10575,2023-07-06,confirmed
10576,10576,2023-07-20,confirmed
10577,10577,2024-10-01,confirmed
10578,10578,2024-03-30,refunded
10579,10579,2023-03-06,confirmed
10580,10580,2023-04-11,confirmed
10581,10581,2023-04-21,confirmed
10582,10582,2024-03-21,confirmed
10583,10583,2024-06-02,refunded
10584,10584,2024-08-27,confirmed
10585,10585,2024-10-23,confirmed
10586,10586,2023-05-29,confirmed
10587,10587,2023-08-12,confirmed
10588,10588,2023-06-24,confirmed
10589,10589,2023-09-15,confirmed
10590,10590,2024-10-04,confirmed
10591,10591,2024-02-14,confirmed
10592,10592,2024-05-31,confirmed
10593,10593,2023-12-15,confirmed
10594,10594,2023-01-22,confirmed
10595,10595,2023-02-15,confirmed
10596,10596,2024-01-17,confirmed
10597,10597,2024-05-25,confirmed
10598,10598,2023-06-04,confirmed
10599,10599,2024-05-22,confirmed
10600,10600,2024-07-24,confirmed
10601,10601,2023-10-23,confirmed
10602,10602,2024-06-09,confirmed
10603,10603,2023-10-16,confirmed
10604,10604,2024-04-26,confirmed
10605,10605,2024-06-18,confirmed
10606,10606,2024-11-29,refunded
10607,10607,2023-09-01,confirmed
10608,10608,2023-10-20,confirmed
10609,10609,2023-04-30,confirmed
10610,10610,2023-05-29,confirmed
10611,10611,2024-05-01,confirmed
10612,10612,2024-10-05,confirmed
10613,10613,2023-10-08,confirmed
10614,10614,2023-05-11,confirmed
10615,10615,2023-07-24,confirmed
10616,10616,2023-11-17,confirmed
10617,10617,2023-07-28,confirmed
10618,10618,2023-06-20,confirmed
10619,10619,2024-05-31,confirmed
10620,10620,2023-01-06,confirmed
10621,10621,2024-01-20,confirmed
10622,10622,2024-07-14,confirmed
10623,10623,2023-07-12,confirmed
10624,10624,2024-03-01,confirmed
10625,10625,2024-04-16,confirmed
10626,10626,2024-04-08,confirmed
10627,10627,2023-11-12,confirmed
10628,10628,2023-09-05,confirmed
10629,10629,2024-08-15,confirmed
10630,10630,2024-06-18,confirmed
10631,10631,2023-08-18,confirmed
10632,10632,2023-03-19,confirmed
10633,10633,2023-02-23,confirmed
10634,10634,2023-03-09,confirmed
10635,10635,2024-02-18,confirmed
10636,10636,2023-02-09,confirmed
10637,10637,2023-08-27,confirmed
10638,10638,2024-06-14,confirmed
10639,10639,2023-08-02,confirmed
10640,10640,2024-06-25,confirmed
10641,10641,2024-06-05,confirmed
10642,10642,2023-06-27,confirmed
10643,10643,2024-05-26,failed
10644,10644,2024-06-13,confirmed
10645,10645,2023-10-08,confirmed
10646,10646,2023-06-02,confirmed
10647,10647,2024-01-01,confirmed
10648,10648,2024-10-13,confirmed
10649,10649,2024-03-30,confirmed
10650,10650,2023-05-06,confirmed
10651,10651,2024-04-23,confirmed
10652,10652,2023-11-03,confirmed
10653,10653,2024-02-25,confirmed
10654,10654,2024-05-31,confirmed
10655,10655,2023-12-31,confirmed
10656,10656,2024-07-25,confirmed
10657,10657,2024-05-25,confirmed
10658,10658,2024-03-06,confirmed
10659,10659,2023-04-23,confirmed
10660,10660,2024-08-11,confirmed
10661,10661,2024-10-20,confirmed
10662,10662,2023-04-06,refunded
10663,10663,2023-12-13,confirmed
10664,10664,2023-07-06,refunded
10665,10665,2024-06-19,confirmed
10666,10666,2024-05-22,confirmed
10667,10667,2023-04-13,confirmed
10668,10668,2024-09-10,confirmed
10669,10669,2023-05-14,confirmed
10670,10670,2024-07-17,confirmed
10671,10671,2023-11-19,confirmed
10672,10672,2023-08-21,confirmed
10673,10673,2023-04-22,refunded
10674,10674,2023-05-02,confirmed
10675,10675,2024-04-08,confirmed
10676,10676,2024-01-24,confirmed
10677,10677,2023-03-31,confirmed
10678,10678,2023-03-23,confirmed
10679,10679,2023-02-26,confirmed
10680,10680,2024-06-10,confirmed
10681,10681,2024-05-13,confirmed
10682,10682,2023-02-14,confirmed
10683,10683,2024-02-01,confirmed
10684,10684,2023-03-04,confirmed
10685,10685,2024-09-26,confirmed
10686,10686,2024-09-30,confirmed
10687,10687,2024-05-03,confirmed
10688,10688,2024-10-10,confirmed
10689,10689,2024-07-28,confirmed
10690,10690,2024-08-03,confirmed
10691,10691,2024-02-08,confirmed
10692,10692,2023-08-10,confirmed
10693,10693,2023-06-04,confirmed
10694,10694,2023-08-25,confirmed
10695,10695,2024-03-21,confirmed
10696,10696,2023-05-03,confirmed
10697,10697,2023-07-08,confirmed
10698,10698,2023-11-29,confirmed
10699,10699,2023-06-14,confirmed
10700,10700,2024-02-21,confirmed
10701,10701,2024-10-15,confirmed
10702,10702,2024-06-11,confirmed
10703,10703,2024-04-14,confirmed
10704,10704,2024-02-19,confirmed
10705,10705,2023-12-12,confirmed
10706,10706,2023-05-13,confirmed
10707,10707,2024-09-20,confirmed
10708,10708,2023-06-28,confirmed
10709,10709,2023-03-05,confirmed
10710,10710,2024-06-10,confirmed
10711,10711,2023-05-03,confirmed
10712,10712,2023-09-23,confirmed
10713,10713,2023-01-27,confirmed
10714,10714,2023-04-11,confirmed
10715,10715,2023-05-04,confirmed
10716,10716,2023-02-13,confirmed
10717,10717,2024-04-10,confirmed
10718,10718,2024-08-08,confirmed
10719,10719,2023-09-25,confirmed
10720,10720,2024-09-09,confirmed
10721,10721,2023-06-05,confirmed
10722,10722,2023-08-18,failed
10723,10723,2023-04-21,confirmed
10724,10724,2024-03-10,confirmed
10725,10725,2023-10-25,confirmed
10726,10726,2024-03-10,confirmed
10727,10727,2024-06-17,confirmed
10728,10728,2024-01-17,confirmed
10729,10729,2024-03-17,confirmed
10730,10730,2024-10-23,refunded
10731,10731,2023-07-30,confirmed
10732,10732,2023-09-10,confirmed
10733,10733,2024-05-19,confirmed
10734,10734,2024-03-05,confirmed
10735,10735,2023-05-06,confirmed
10736,10736,2023-09-23,confirmed
10737,10737,2023-11-27,confirmed
10738,10738,2023-10-22,confirmed
10739,10739,2023-05-10,confirmed
10740,10740,2024-10-14,confirmed
10741,10741,2024-06-22,confirmed
10742,10742,2023-12-04,confirmed
10743,10743,2024-04-27,confirmed
10744,10744,2024-09-25,confirmed
10745,10745,2023-04-07,confirmed
10746,10746,2023-07-02,confirmed
10747,10747,2024-01-21,confirmed
10748,10748,2024-07-13,confirmed
10749,10749,2023-02-01,confirmed
10750,10750,2024-11-25,confirmed
10751,10751,2023-11-17,confirmed
10752,10752,2023-09-10,confirmed
10753,10753,2023-07-27,confirmed
10754,10754,2023-05-10,confirmed
10755,10755,2024-07-10,refunded
10756,10756,2024-10-31,confirmed
10757,10757,2023-10-21,confirmed
10758,10758,2024-10-31,confirmed
10759,10759,2024-08-02,confirmed
10760,10760,2023-12-03,confirmed
10761,10761,2024-04-16,confirmed
10762,10762,2023-11-01,confirmed
10763,10763,2024-01-30,confirmed
10764,10764,2023-02-17,confirmed
10765,10765,2024-05-02,refunded
10766,10766,2023-02-06,confirmed
10767,10767,2024-07-28,confirmed
10768,10768,2024-08-03,confirmed
10769,10769,2023-06-17,confirmed
10770,10770,2023-08-17,confirmed
10771,10771,2023-12-08,confirmed
10772,10772,2024-02-27,confirmed
10773,10773,2023-07-27,confirmed
10774,10774,2024-02-25,confirmed
10775,10775,2023-07-28,confirmed
10776,10776,2023-02-12,confirmed
10777,10777,2023-01-09,confirmed
10778,10778,2023-03-12,confirmed
10779,10779,2024-07-14,confirmed
10780,10780,2024-11-05,confirmed
10781,10781,2023-10-26,confirmed
10782,10782,2023-12-28,confirmed
10783,10783,2023-04-13,confirmed
10784,10784,2024-01-24,confirmed
10785,10785,2023-04-15,confirmed
10786,10786,2024-03-10,confirmed
10787,10787,2024-10-15,confirmed
10788,10788,2023-05-22,confirmed
10789,10789,2024-06-20,confirmed
10790,10790,2023-01-22,confirmed
10791,10791,2023-09-22,confirmed
10792,10792,2023-03-25,confirmed
10793,10793,2023-09-07,confirmed
10794,10794,2023-05-04,confirmed
10795,10795,2023-09-19,confirmed
10796,10796,2023-10-24,confirmed
10797,10797,2023-08-03,confirmed
10798,10798,2024-04-09,confirmed
10799,10799,2024-10-11,confirmed
10800,10800,2023-10-10,confirmed
10801,10801,2023-05-18,confirmed
10802,10802,2023-07-13,confirmed
10803,10803,2024-08-25,confirmed
10804,10804,2024-02-08,confirmed
10805,10805,2023-11-20,confirmed
10806,10806,2023-04-19,confirmed
10807,10807,2023-11-17,confirmed
10808,10808,2023-07-15,confirmed
10809,10809,2024-10-26,confirmed
10810,10810,2024-09-17,confirmed
10811,10811,2023-02-28,confirmed
10812,10812,2024-01-04,confirmed
10813,10813,2023-06-13,confirmed
10814,10814,2023-10-18,confirmed
10815,10815,2024-09-07,confirmed
10816,10816,2024-01-06,confirmed
10817,10817,2023-08-22,failed
10818,10818,2023-06-01,confirmed
10819,10819,2024-07-15,confirmed
10820,10820,2024-03-16,confirmed
10821,10821,2023-11-27,confirmed
10822,10822,2023-06-06,confirmed
10823,10823,2023-08-25,confirmed
10824,10824,2024-11-06,confirmed
10825,10825,2024-01-05,confirmed
10826,10826,2023-10-15,confirmed
10827,10827,2023-12-31,confirmed
10828,10828,2024-07-02,refunded
10829,10829,2023-08-31,refunded
10830,10830,2023-05-09,confirmed
10831,10831,2024-02-14,confirmed
10832,10832,2024-04-14,confirmed
10833,10833,2024-05-13,confirmed
10834,10834,2024-09-12,confirmed
10835,10835,2023-09-19,confirmed
10836,10836,2023-02-27,confirmed
10837,10837,2024-11-04,confirmed
10838,10838,2023-11-08,refunded
10839,10839,2024-03-18,confirmed
10840,10840,2024-04-16,confirmed
10841,10841,2024-01-25,confirmed
10842,10842,2023-05-30,confirmed
10843,10843,2024-06-14,confirmed
10844,10844,2024-07-23,confirmed
10845,10845,2024-01-30,confirmed
10846,10846,2023-12-12,confirmed
10847,10847,2023-03-24,confirmed
10848,10848,2023-03-01,confirmed
10849,10849,2023-08-27,refunded
10850,10850,2023-08-06,confirmed
10851,10851,2024-10-29,confirmed
10852,10852,2024-07-02,confirmed
10853,10853,2024-04-06,confirmed
10854,10854,2024-01-02,confirmed
10855,10855,2023-04-28,confirmed
10856,10856,2024-11-19,confirmed
10857,10857,2023-09-27,confirmed
10858,10858,2023-03-22,confirmed
10859,10859,2023-12-14,confirmed
10860,10860,2024-09-04,confirmed
10861,10861,2024-09-13,confirmed
10862,10862,2023-01-13,confirmed
10863,10863,2024-09-15,confirmed
10864,10864,2023-07-13,refunded
10865,10865,2023-02-03,confirmed
10866,10866,2024-08-21,confirmed
10867,10867,2024-08-28,confirmed
10868,10868,2024-02-26,confirmed
10869,10869,2024-02-13,confirmed
10870,10870,2024-07-23,confirmed
10871,10871,2024-07-08,confirmed
10872,10872,2024-09-15,confirmed
10873,10873,2024-01-23,confirmed
10874,10874,2024-11-12,confirmed
10875,10875,2024-11-30,confirmed
10876,10876,2023-03-27,refunded
10877,10877,2024-08-24,confirmed
10878,10878,2023-12-19,confirmed
10879,10879,2023-09-30,refunded
10880,10880,2024-03-05,confirmed
10881,10881,2023-02-16,failed
10882,10882,2023-12-23,confirmed
10883,10883,2024-09-01,confirmed
10884,10884,2023-05-31,confirmed
10885,10885,2023-10-27,refunded
10886,10886,2024-10-22,refunded
10887,10887,2023-11-03,confirmed
10888,10888,2023-09-12,confirmed
10889,10889,2023-11-09,confirmed
10890,10890,2023-12-30,confirmed
10891,10891,2024-03-25,confirmed
10892,10892,2024-07-15,confirmed
10893,10893,2023-11-15,confirmed
10894,10894,2024-07-29,confirmed
10895,10895,2024-01-10,confirmed
10896,10896,2023-08-31,confirmed
10897,10897,2024-04-11,confirmed
10898,10898,2024-05-17,confirmed
10899,10899,2024-01-26,confirmed
10900,10900,2023-02-16,confirmed
10901,10901,2023-05-05,confirmed
10902,10902,2023-07-26,refunded
10903,10903,2023-07-23,confirmed
10904,10904,2024-04-18,refunded
10905,10905,2023-01-13,confirmed
10906,10906,2024-06-12,confirmed
10907,10907,2023-07-06,confirmed
10908,10908,2023-08-10,confirmed
10909,10909,2024-01-09,refunded
10910,10910,2023-06-08,confirmed
10911,10911,2024-09-14,confirmed
10912,10912,2023-03-05,confirmed
10913,10913,2023-11-08,confirmed
10914,10914,2024-08-21,refunded
10915,10915,2024-03-10,confirmed
10916,10916,2023-07-27,confirmed
10917,10917,2023-10-29,confirmed
10918,10918,2024-05-09,confirmed
10919,10919,2024-11-12,confirmed
10920,10920,2024-09-23,confirmed
10921,10921,2023-09-04,confirmed
10922,10922,2024-12-02,failed
10923,10923,2023-01-03,confirmed
10924,10924,2023-01-24,confirmed
10925,10925,2024-08-04,confirmed
10926,10926,2023-05-21,confirmed
10927,10927,2023-02-17,confirmed
10928,10928,2023-06-23,confirmed
10929,10929,2023-11-02,refunded
10930,10930,2024-05-28,confirmed
10931,10931,2024-03-18,refunded
10932,10932,2023-06-21,confirmed
10933,10933,2023-12-21,confirmed
10934,10934,2024-10-15,confirmed
10935,10935,2024-07-29,confirmed
10936,10936,2023-08-21,confirmed
10937,10937,2024-11-20,confirmed
10938,10938,2024-05-17,confirmed
10939,10939,2023-02-18,confirmed
10940,10940,2023-02-01,confirmed
10941,10941,2023-05-03,confirmed
10942,10942,2024-05-28,refunded
10943,10943,2023-05-11,confirmed
10944,10944,2024-01-01,confirmed
10945,10945,2023-03-13,confirmed
10946,10946,2024-10-11,confirmed
10947,10947,2023-09-04,confirmed
10948,10948,2024-09-28,confirmed
10949,10949,2024-10-27,confirmed
10950,10950,2023-01-07,confirmed
10951,10951,2023-11-26,confirmed
10952,10952,2023-01-23,confirmed
10953,10953,2024-10-05,refunded
10954,10954,2024-01-05,confirmed
10955,10955,2023-02-24,confirmed
10956,10956,2023-03-19,confirmed
10957,10957,2023-10-01,confirmed
10958,10958,2024-10-22,confirmed
10959,10959,2024-05-05,confirmed
10960,10960,2024-09-01,confirmed
10961,10961,2023-09-16,confirmed
10962,10962,2023-02-03,confirmed
10963,10963,2024-11-19,confirmed
10964,10964,2023-01-14,confirmed
10965,10965,2024-10-31,confirmed
10966,10966,2023-09-17,refunded
10967,10967,2023-01-08,refunded
10968,10968,2024-04-28,confirmed
10969,10969,2024-11-17,confirmed
10970,10970,2024-11-10,failed
10971,10971,2023-04-25,confirmed
10972,10972,2023-05-10,confirmed
10973,10973,2024-02-05,confirmed
10974,10974,2024-03-29,refunded
10975,10975,2024-06-02,confirmed
10976,10976,2023-05-12,confirmed
10977,10977,2024-11-07,confirmed
10978,10978,2024-03-29,refunded
10979,10979,2024-08-21,confirmed
10980,10980,2024-01-17,confirmed
10981,10981,2023-10-22,confirmed
10982,10982,2024-11-21,confirmed
10983,10983,2024-02-13,confirmed
10984,10984,2024-09-01,confirmed
10985,10985,2024-11-05,confirmed
10986,10986,2024-04-19,confirmed
10987,10987,2024-01-23,confirmed
10988,10988,2023-01-03,confirmed
10989,10989,2023-01-30,confirmed
10990,10990,2023-05-28,confirmed
10991,10991,2023-05-13,confirmed
10992,10992,2023-06-29,confirmed
10993,10993,2023-08-06,confirmed
10994,10994,2023-09-13,confirmed
10995,10995,2023-10-28,confirmed
10996,10996,2023-03-15,confirmed
10997,10997,2023-02-02,confirmed
10998,10998,2024-04-17,confirmed
10999,10999,2024-01-15,confirmed
11000,11000,2023-11-07,confirmed
11001,11001,2024-03-20,confirmed
11002,11002,2024-08-02,confirmed
11003,11003,2023-10-31,refunded
11004,11004,2024-03-25,failed
11005,11005,2024-11-01,confirmed
11006,11006,2024-08-12,confirmed
11007,11007,2023-10-27,confirmed
11008,11008,2024-03-28,confirmed
11009,11009,2023-05-08,confirmed
11010,11010,2024-02-04,confirmed
11011,11011,2024-11-18,confirmed
11012,11012,2024-01-04,confirmed
11013,11013,2024-10-16,confirmed
11014,11014,2023-10-19,failed
11015,11015,2024-11-30,confirmed
11016,11016,2024-02-14,confirmed
11017,11017,2023-02-04,confirmed
11018,11018,2024-02-21,confirmed
11019,11019,2023-07-17,confirmed
11020,11020,2023-01-26,confirmed
11021,11021,2024-08-01,confirmed
11022,11022,2023-07-19,confirmed
11023,11023,2024-07-18,confirmed
11024,11024,2023-07-21,confirmed
11025,11025,2023-05-24,confirmed
11026,11026,2024-11-12,confirmed
11027,11027,2023-09-18,confirmed
11028,11028,2024-03-01,confirmed
11029,11029,2024-03-07,confirmed
11030,11030,2024-01-28,confirmed
11031,11031,2024-10-06,confirmed
11032,11032,2024-04-24,confirmed
11033,11033,2023-10-16,refunded
11034,11034,2024-08-27,confirmed
11035,11035,2023-05-13,confirmed
11036,11036,2024-01-21,confirmed
11037,11037,2024-11-03,confirmed
11038,11038,2024-03-13,confirmed
11039,11039,2024-07-31,confirmed
11040,11040,2024-04-02,confirmed
11041,11041,2024-08-17,confirmed
11042,11042,2024-10-24,confirmed
11043,11043,2023-07-18,confirmed
11044,11044,2023-05-03,confirmed
11045,11045,2023-12-06,confirmed
11046,11046,2024-05-07,confirmed
11047,11047,2023-06-12,confirmed
11048,11048,2023-01-04,confirmed
11049,11049,2023-09-05,confirmed
11050,11050,2024-11-15,confirmed
11051,11051,2024-05-06,confirmed
11052,11052,2023-10-11,confirmed
11053,11053,2023-05-22,confirmed
11054,11054,2023-09-07,confirmed
11055,11055,2023-05-04,confirmed
11056,11056,2023-03-20,confirmed
11057,11057,2024-10-03,confirmed
11058,11058,2024-12-02,confirmed
11059,11059,2023-05-01,confirmed
11060,11060,2023-02-09,confirmed
11061,11061,2023-08-19,confirmed
