order item ID,order ID,product ID,quantity,price,total sale
11443,11443,615,2,4374.21,8748.42
11444,11444,531,5,4073.86,20369.3
11445,11445,407,3,1976.55,5929.65
11446,11446,11,5,151.89,759.45
11447,11447,305,4,3644.15,14576.6
11448,11448,381,1,634.92,634.92
11449,11449,203,3,850.06,2550.18
11450,11450,432,4,3819.48,15277.92
11451,11451,280,3,3989.17,11967.51
11452,11452,295,3,678.95,2036.85
11453,11453,265,4,4393.0,17572.0
11454,11454,617,1,352.34,352.34
11455,11455,513,1,4667.01,4667.01
11456,11456,715,4,1776.9,7107.6
11457,11457,111,3,1484.27,4452.81
11458,11458,762,3,1593.02,4779.06
11459,11459,23,4,1496.12,5984.48
11460,11460,521,4,2990.95,11963.8
11461,11461,646,5,4458.11,22290.55
11462,11462,566,1,2970.09,2970.09
11463,11463,494,3,981.2,2943.6
11464,11464,399,3,3766.81,11300.43
11465,11465,387,3,1446.07,4338.21
11466,11466,257,3,4683.97,14051.91
11467,11467,653,4,2954.86,11819.44
11468,11468,758,1,2690.63,2690.63
11469,11469,225,5,1362.75,6813.75
11470,11470,587,4,425.52,1702.08
11471,11471,318,3,907.81,2723.43
11472,11472,208,1,3334.33,3334.33
11473,11473,757,1,3119.36,3119.36
11474,11474,131,2,2116.18,4232.36
11475,11475,16,4,957.85,3831.4
11476,11476,160,1,3654.67,3654.67
11477,11477,474,4,4461.16,17844.64
11478,11478,412,1,4752.81,4752.81
11479,11479,347,1,3193.71,3193.71
11480,11480,721,5,4694.79,23473.95
11481,11481,176,2,913.11,1826.22
11482,11482,432,4,3819.48,15277.92
11483,11483,268,3,3527.3,10581.9
11484,11484,419,5,3378.97,16894.85
11485,11485,147,3,3067.34,9202.02
11486,11486,657,5,1454.69,7273.45
11487,11487,512,1,2120.3,2120.3
11488,11488,393,2,1891.49,3782.98
11489,11489,686,4,2805.98,11223.92
11490,11490,545,1,3109.73,3109.73
11491,11491,719,3,665.27,1995.81
11492,11492,157,2,3377.07,6754.14
11493,11493,195,3,1728.2,5184.6
11494,11494,739,4,2223.72,8894.88
11495,11495,186,3,3316.92,9950.76
11496,11496,244,2,1882.29,3764.58
11497,11497,103,4,1606.06,6424.24
11498,11498,227,1,4866.4,4866.4
11499,11499,100,1,584.06,584.06
11500,11500,607,2,1071.35,2142.7
11501,11501,333,2,121.25,242.5
11502,11502,224,2,1870.19,3740.38
11503,11503,63,3,4152.25,12456.75
11504,11504,210,1,846.0,846.0
11505,11505,236,1,3626.14,3626.14
11506,11506,366,1,1961.21,1961.21
11507,11507,336,4,251.61,1006.44
11508,11508,599,5,1001.83,5009.15
11509,11509,415,2,3177.59,6355.18
11510,11510,243,4,4578.58,18314.32
11511,11511,437,5,410.18,2050.9
11512,11512,738,2,4092.17,8184.34
11513,11513,556,5,2047.24,10236.2
11514,11514,413,1,4755.51,4755.51
11515,11515,561,5,3535.19,17675.95
11516,11516,80,2,623.55,1247.1
11517,11517,57,4,488.04,1952.16
11518,11518,628,2,3749.98,7499.96
11519,11519,601,5,886.23,4431.15
11520,11520,741,5,2340.26,11701.3
11521,11521,421,2,3968.32,7936.64
11522,11522,688,1,1435.9,1435.9
11523,11523,339,2,2397.16,4794.32
11524,11524,245,2,126.51,253.02
11525,11525,122,5,4485.65,22428.25
11526,11526,639,3,1382.75,4148.25
11527,11527,96,5,2494.29,12471.45
11528,11528,763,5,1280.02,6400.1
11529,11529,626,5,1876.12,9380.6
11530,11530,613,5,3158.11,15790.55
11531,11531,699,1,814.1,814.1
11532,11532,615,4,4374.21,17496.84
11533,11533,143,2,2511.38,5022.76
11534,11534,184,2,4392.83,8785.66
11535,11535,591,3,737.19,2211.57
11536,11536,340,1,534.28,534.28
11537,11537,572,3,3929.08,11787.24
11538,11538,275,2,2581.14,5162.28
11539,11539,437,3,410.18,1230.54
11540,11540,669,5,973.51,4867.55
11541,11541,702,5,306.53,1532.65
11542,11542,630,2,1299.56,2599.12
11543,11543,667,3,1267.49,3802.47
11544,11544,739,5,2223.72,11118.6
11545,11545,761,1,800.79,800.79
11546,11546,737,1,1992.6,1992.6
11547,11547,110,2,431.05,862.1
11548,11548,292,4,234.87,939.48
11549,11549,709,4,1310.47,5241.88
11550,11550,404,3,4140.96,12422.88
11551,11551,560,2,3120.53,6241.06
11552,11552,455,2,600.43,1200.86
11553,11553,354,5,856.53,4282.65
11554,11554,698,5,2927.13,14635.65
11555,11555,476,1,4965.18,4965.18
11556,11556,295,1,678.95,678.95
11557,11557,622,2,1086.28,2172.56
11558,11558,342,5,2393.69,11968.45
11559,11559,425,5,334.92,1674.6
11560,11560,443,2,1902.64,3805.28
11561,11561,744,1,2538.47,2538.47
11562,11562,437,5,410.18,2050.9
11563,11563,742,4,1541.82,6167.28
11564,11564,447,3,4930.71,14792.13
11565,11565,681,1,4094.51,4094.51
11566,11566,498,4,434.79,1739.16
11567,11567,542,2,3050.56,6101.12
11568,11568,311,2,2222.91,4445.82
11569,11569,213,3,3277.21,9831.63
11570,11570,680,5,4334.26,21671.3
11571,11571,457,4,106.2,424.8
11572,11572,397,5,4299.14,21495.7
11573,11573,430,4,629.48,2517.92
11574,11574,375,2,402.38,804.76
11575,11575,609,2,2541.92,5083.84
11576,11576,602,5,1429.02,7145.1
11577,11577,513,5,4667.01,23335.05
11578,11578,700,4,2431.64,9726.56
11579,11579,514,3,4337.02,13011.06
11580,11580,292,2,234.87,469.74
11581,11581,173,4,2584.86,10339.44
11582,11582,478,1,2791.58,2791.58
11583,11583,592,5,3222.33,16111.65
11584,11584,649,2,3956.4,7912.8
11585,11585,167,3,1637.86,4913.58
11586,11586,55,3,3009.6,9028.8
11587,11587,443,1,1902.64,1902.64
11588,11588,591,5,737.19,3685.95
11589,11589,260,5,531.02,2655.1
11590,11590,745,4,1199.45,4797.8
11591,11591,635,1,580.5,580.5
11592,11592,523,3,4851.08,14553.24
11593,11593,496,3,1799.09,5397.27
11594,11594,22,1,740.49,740.49
11595,11595,193,1,4507.07,4507.07
11596,11596,54,3,4479.4,13438.2
11597,11597,515,1,273.83,273.83
11598,11598,480,1,2639.33,2639.33
11599,11599,726,5,4217.05,21085.25
11600,11600,697,1,1478.72,1478.72
11601,11601,524,3,4218.49,12655.47
11602,11602,636,2,2264.69,4529.38
11603,11603,706,3,4950.3,14850.9
11604,11604,8,5,4337.57,21687.85
11605,11605,593,1,950.31,950.31
11606,11606,300,3,472.47,1417.41
11607,11607,705,4,363.71,1454.84
11608,11608,121,2,4046.83,8093.66
11609,11609,296,3,2635.1,7905.3
11610,11610,342,1,2393.69,2393.69
11611,11611,547,5,612.11,3060.55
11612,11612,424,2,2497.38,4994.76
11613,11613,322,4,3587.25,14349.0
11614,11614,123,4,1624.12,6496.48
11615,11615,638,1,1250.23,1250.23
11616,11616,18,4,2647.54,10590.16
11617,11617,582,2,4901.16,9802.32
11618,11618,34,4,4746.98,18987.92
11619,11619,12,1,4851.05,4851.05
11620,11620,277,4,4001.56,16006.24
11621,11621,60,5,1660.39,8301.95
11622,11622,474,2,4461.16,8922.32
11623,11623,640,1,1917.56,1917.56
11624,11624,266,1,3716.8,3716.8
11625,11625,528,5,1403.37,7016.85
11626,11626,719,1,665.27,665.27
11627,11627,746,3,4502.89,13508.67
11628,11628,405,1,1634.25,1634.25
11629,11629,61,4,1973.95,7895.8
11630,11630,299,1,3133.31,3133.31
11631,11631,16,2,957.85,1915.7
11632,11632,698,1,2927.13,2927.13
11633,11633,11,2,151.89,303.78
11634,11634,212,5,3474.88,17374.4
11635,11635,377,3,4232.13,12696.39
11636,11636,400,4,3784.99,15139.96
11637,11637,161,3,1870.53,5611.59
11638,11638,86,3,1659.66,4978.98
11639,11639,473,5,263.64,1318.2
11640,11640,161,1,1870.53,1870.53
11641,11641,613,3,3158.11,9474.33
11642,11642,504,4,4078.29,16313.16
11643,11643,610,2,3467.45,6934.9
11644,11644,143,5,2511.38,12556.9
11645,11645,321,5,2768.67,13843.35
11646,11646,116,3,4363.73,13091.19
11647,11647,732,1,4082.14,4082.14
11648,11648,544,3,3374.92,10124.76
11649,11649,292,2,234.87,469.74
11650,11650,100,3,584.06,1752.18
11651,11651,312,1,438.36,438.36
11652,11652,600,5,252.3,1261.5
11653,11653,131,4,2116.18,8464.72
11654,11654,142,5,1296.32,6481.6
11655,11655,480,1,2639.33,2639.33
11656,11656,460,5,638.15,3190.75
11657,11657,247,3,2169.51,6508.53
11658,11658,95,3,3866.29,11598.87
11659,11659,546,3,1822.91,5468.73
11660,11660,223,3,513.69,1541.07
11661,11661,36,1,4051.57,4051.57
11662,11662,675,2,2081.46,4162.92
11663,11663,544,3,3374.92,10124.76
11664,11664,513,5,4667.01,23335.05
11665,11665,495,1,2345.31,2345.31
11666,11666,232,1,2538.05,2538.05
11667,11667,331,4,1812.06,7248.24
11668,11668,75,3,3548.94,10646.82
11669,11669,665,5,553.82,2769.1
11670,11670,320,2,1288.7,2577.4
11671,11671,125,2,1178.28,2356.56
11672,11672,191,5,510.86,2554.3
11673,11673,725,1,2893.64,2893.64
11674,11674,483,5,2299.98,11499.9
11675,11675,76,4,3658.59,14634.36
11676,11676,52,1,3886.91,3886.91
11677,11677,430,4,629.48,2517.92
11678,11678,205,2,3051.82,6103.64
11679,11679,195,3,1728.2,5184.6
11680,11680,431,4,757.81,3031.24
11681,11681,418,5,1676.89,8384.45
11682,11682,276,3,2532.51,7597.53
11683,11683,679,2,4848.88,9697.76
11684,11684,564,5,122.0,610.0
11685,11685,562,4,1104.17,4416.68
11686,11686,68,5,4020.88,20104.4
11687,11687,41,3,654.09,1962.27
11688,11688,766,5,2870.95,14354.75
11689,11689,427,4,2235.58,8942.32
11690,11690,71,1,3872.61,3872.61
11691,11691,303,2,2726.14,5452.28
11692,11692,579,2,2485.98,4971.96
11693,11693,558,3,192.47,577.41
11694,11694,41,5,654.09,3270.45
11695,11695,492,5,3119.66,15598.3
11696,11696,205,4,3051.82,12207.28
11697,11697,413,2,4755.51,9511.02
11698,11698,681,2,4094.51,8189.02
11699,11699,686,3,2805.98,8417.94
11700,11700,281,2,4455.53,8911.06
11701,11701,259,4,2871.8,11487.2
11702,11702,30,4,279.93,1119.72
11703,11703,103,2,1606.06,3212.12
11704,11704,58,3,1020.12,3060.36
11705,11705,516,4,180.52,722.08
11706,11706,456,3,2488.49,7465.47
11707,11707,403,5,2551.0,12755.0
11708,11708,597,2,3354.41,6708.82
11709,11709,14,5,1101.08,5505.4
11710,11710,361,5,1971.44,9857.2
11711,11711,211,2,2766.23,5532.46
11712,11712,490,5,4456.81,22284.05
11713,11713,379,2,4081.62,8163.24
11714,11714,720,3,3667.79,11003.37
11715,11715,586,5,1238.72,6193.6
11716,11716,66,5,2736.35,13681.75
11717,11717,577,4,778.01,3112.04
11718,11718,392,5,2092.46,10462.3
11719,11719,39,1,3436.95,3436.95
11720,11720,64,5,1815.93,9079.65
11721,11721,123,5,1624.12,8120.6
11722,11722,746,4,4502.89,18011.56
11723,11723,210,1,846.0,846.0
11724,11724,106,3,1284.0,3852.0
11725,11725,239,2,3245.09,6490.18
11726,11726,503,5,1582.16,7910.8
11727,11727,472,3,4850.9,14552.7
11728,11728,495,3,2345.31,7035.93
11729,11729,689,2,3858.99,7717.98
11730,11730,585,2,3185.33,6370.66
11731,11731,335,3,277.71,833.13
11732,11732,304,1,3205.28,3205.28
11733,11733,717,4,4161.57,16646.28
11734,11734,572,3,3929.08,11787.24
11735,11735,573,2,2012.89,4025.78
11736,11736,374,4,3430.88,13723.52
11737,11737,556,2,2047.24,4094.48
11738,11738,179,3,4686.81,14060.43
11739,11739,33,4,372.01,1488.04
11740,11740,650,2,2517.29,5034.58
11741,11741,758,2,2690.63,5381.26
11742,11742,440,1,452.68,452.68
11743,11743,260,2,531.02,1062.04
11744,11744,358,5,2949.59,14747.95
11745,11745,676,3,4912.77,14738.31
11746,11746,522,5,1935.41,9677.05
11747,11747,725,3,2893.64,8680.92
11748,11748,678,1,2019.39,2019.39
11749,11749,174,3,1171.15,3513.45
11750,11750,195,1,1728.2,1728.2
11751,11751,29,4,2982.45,11929.8
11752,11752,613,5,3158.11,15790.55
11753,11753,188,5,2798.24,13991.2
11754,11754,187,1,4095.25,4095.25
11755,11755,133,5,643.33,3216.65
11756,11756,3,5,3673.37,18366.85
11757,11757,350,1,3148.01,3148.01
11758,11758,40,1,2228.75,2228.75
11759,11759,756,2,3980.42,7960.84
11760,11760,520,5,794.56,3972.8
11761,11761,108,5,3789.98,18949.9
11762,11762,184,4,4392.83,17571.32
11763,11763,374,5,3430.88,17154.4
11764,11764,438,1,4118.21,4118.21
11765,11765,84,3,364.61,1093.83
11766,11766,758,2,2690.63,5381.26
11767,11767,262,1,4950.77,4950.77
11768,11768,74,3,4086.53,12259.59
11769,11769,309,5,3986.17,19930.85
11770,11770,282,1,1723.08,1723.08
11771,11771,53,5,4700.52,23502.6
11772,11772,573,4,2012.89,8051.56
11773,11773,708,4,4058.88,16235.52
11774,11774,472,2,4850.9,9701.8
11775,11775,525,3,4199.73,12599.19
11776,11776,707,1,1645.65,1645.65
11777,11777,731,2,863.12,1726.24
11778,11778,487,5,274.96,1374.8
11779,11779,685,1,4650.41,4650.41
11780,11780,410,1,501.87,501.87
11781,11781,56,5,4613.28,23066.4
11782,11782,535,2,3856.49,7712.98
11783,11783,551,2,2624.81,5249.62
11784,11784,609,4,2541.92,10167.68
11785,11785,277,1,4001.56,4001.56
11786,11786,142,2,1296.32,2592.64
11787,11787,490,1,4456.81,4456.81
11788,11788,236,4,3626.14,14504.56
11789,11789,396,3,4657.25,13971.75
11790,11790,330,3,1276.27,3828.81
11791,11791,431,4,757.81,3031.24
11792,11792,409,1,4531.64,4531.64
11793,11793,492,2,3119.66,6239.32
11794,11794,628,2,3749.98,7499.96
11795,11795,93,5,3815.89,19079.45
11796,11796,122,2,4485.65,8971.3
11797,11797,199,1,4441.08,4441.08
11798,11798,242,1,4771.95,4771.95
11799,11799,93,4,3815.89,15263.56
11800,11800,80,5,623.55,3117.75
11801,11801,328,2,3078.02,6156.04
11802,11802,443,1,1902.64,1902.64
11803,11803,20,1,1491.58,1491.58
11804,11804,634,3,2683.96,8051.88
11805,11805,659,1,3247.29,3247.29
11806,11806,62,5,1393.18,6965.9
11807,11807,285,2,2912.49,5824.98
11808,11808,348,3,274.25,822.75
11809,11809,337,1,4284.53,4284.53
11810,11810,516,5,180.52,902.6
11811,11811,52,4,3886.91,15547.64
11812,11812,98,2,2166.33,4332.66
11813,11813,30,4,279.93,1119.72
11814,11814,749,5,4537.04,22685.2
11815,11815,699,4,814.1,3256.4
11816,11816,320,2,1288.7,2577.4
11817,11817,678,5,2019.39,10096.95
11818,11818,735,1,1826.21,1826.21
11819,11819,299,4,3133.31,12533.24
11820,11820,352,3,4289.62,12868.86
11821,11821,226,4,1257.75,5031.0
11822,11822,493,5,1423.04,7115.2
11823,11823,210,3,846.0,2538.0
11824,11824,646,5,4458.11,22290.55
11825,11825,755,5,739.4,3697.0
11826,11826,259,3,2871.8,8615.4
11827,11827,424,5,2497.38,12486.9
11828,11828,115,3,3185.35,9556.05
11829,11829,179,1,4686.81,4686.81
11830,11830,411,5,1630.6,8153.0
11831,11831,421,1,3968.32,3968.32
11832,11832,26,2,3936.62,7873.24
11833,11833,718,4,4826.88,19307.52
11834,11834,700,1,2431.64,2431.64
11835,11835,356,4,3229.98,12919.92
11836,11836,600,3,252.3,756.9
11837,11837,661,2,1812.68,3625.36
11838,11838,426,3,2770.17,8310.51
11839,11839,96,5,2494.29,12471.45
11840,11840,459,4,328.7,1314.8
11841,11841,314,3,4815.11,14445.33
11842,11842,256,4,2806.17,11224.68
11843,11843,593,5,950.31,4751.55
11844,11844,574,5,3129.33,15646.65
11845,11845,323,4,3317.98,13271.92
11846,11846,147,2,3067.34,6134.68
11847,11847,363,4,2318.35,9273.4
11848,11848,353,4,3310.53,13242.12
11849,11849,497,3,2939.1,8817.3
11850,11850,743,4,3750.67,15002.68
11851,11851,623,2,1883.84,3767.68
11852,11852,133,2,643.33,1286.66
11853,11853,194,4,3183.85,12735.4
11854,11854,521,1,2990.95,2990.95
11855,11855,169,4,251.84,1007.36
11856,11856,665,3,553.82,1661.46
11857,11857,628,1,3749.98,3749.98
11858,11858,596,5,2396.11,11980.55
11859,11859,396,5,4657.25,23286.25
11860,11860,321,1,2768.67,2768.67
11861,11861,472,4,4850.9,19403.6
11862,11862,337,5,4284.53,21422.65
11863,11863,55,3,3009.6,9028.8
11864,11864,555,5,4389.44,21947.2
11865,11865,383,3,3163.27,9489.81
11866,11866,53,1,4700.52,4700.52
11867,11867,430,3,629.48,1888.44
11868,11868,393,2,1891.49,3782.98
11869,11869,279,2,3524.74,7049.48
11870,11870,546,2,1822.91,3645.82
11871,11871,486,2,4510.73,9021.46
11872,11872,232,1,2538.05,2538.05
11873,11873,291,3,200.98,602.94
11874,11874,48,4,2624.34,10497.36
11875,11875,465,2,4812.75,9625.5
11876,11876,533,2,4983.35,9966.7
11877,11877,756,5,3980.42,19902.1
11878,11878,579,2,2485.98,4971.96
11879,11879,294,4,1832.94,7331.76
11880,11880,309,4,3986.17,15944.68
11881,11881,291,5,200.98,1004.9
11882,11882,738,1,4092.17,4092.17
11883,11883,270,1,1503.28,1503.28
11884,11884,314,3,4815.11,14445.33
11885,11885,68,4,4020.88,16083.52
11886,11886,585,4,3185.33,12741.32
11887,11887,38,2,533.48,1066.96
11888,11888,655,2,2186.71,4373.42
11889,11889,438,2,4118.21,8236.42
11890,11890,522,3,1935.41,5806.23
11891,11891,756,4,3980.42,15921.68
11892,11892,139,2,1849.97,3699.94
11893,11893,607,2,1071.35,2142.7
11894,11894,115,4,3185.35,12741.4
11895,11895,482,2,3493.96,6987.92
11896,11896,506,5,854.95,4274.75
11897,11897,569,5,4525.59,22627.95
11898,11898,337,1,4284.53,4284.53
11899,11899,196,4,1778.59,7114.36
11900,11900,619,5,4040.7,20203.5
11901,11901,293,4,4121.87,16487.48
11902,11902,274,3,4570.54,13711.62
11903,11903,295,4,678.95,2715.8
11904,11904,245,1,126.51,126.51
11905,11905,40,1,2228.75,2228.75
11906,11906,7,3,337.51,1012.53
11907,11907,460,4,638.15,2552.6
11908,11908,147,4,3067.34,12269.36
11909,11909,293,5,4121.87,20609.35
11910,11910,264,5,2615.73,13078.65
11911,11911,714,1,2088.61,2088.61
11912,11912,676,4,4912.77,19651.08
11913,11913,327,2,2794.05,5588.1
11914,11914,348,5,274.25,1371.25
11915,11915,169,4,251.84,1007.36
11916,11916,43,3,220.22,660.66
11917,11917,449,5,1912.48,9562.4
11918,11918,566,1,2970.09,2970.09
11919,11919,221,1,3305.18,3305.18
11920,11920,247,1,2169.51,2169.51
11921,11921,214,1,1160.13,1160.13
11922,11922,374,4,3430.88,13723.52
11923,11923,150,4,1429.3,5717.2
11924,11924,431,5,757.81,3789.05
11925,11925,728,2,3986.57,7973.14
11926,11926,665,1,553.82,553.82
11927,11927,542,2,3050.56,6101.12
11928,11928,199,1,4441.08,4441.08
11929,11929,504,5,4078.29,20391.45
11930,11930,643,3,1096.67,3290.01
11931,11931,326,1,3702.59,3702.59
11932,11932,80,3,623.55,1870.65
11933,11933,29,1,2982.45,2982.45
11934,11934,439,2,3545.9,7091.8
11935,11935,514,1,4337.02,4337.02
11936,11936,382,2,3498.85,6997.7
11937,11937,216,3,1224.38,3673.14
11938,11938,410,4,501.87,2007.48
11939,11939,310,3,1390.62,4171.86
11940,11940,502,4,2703.68,10814.72
11941,11941,9,5,3025.52,15127.6
11942,11942,230,5,3174.14,15870.7
11943,11943,100,5,584.06,2920.3
11944,11944,582,5,4901.16,24505.8
11945,11945,566,1,2970.09,2970.09
11946,11946,431,3,757.81,2273.43
11947,11947,350,2,3148.01,6296.02
11948,11948,718,1,4826.88,4826.88
11949,11949,718,1,4826.88,4826.88
11950,11950,594,5,1761.05,8805.25
11951,11951,608,1,1853.14,1853.14
11952,11952,90,2,2387.46,4774.92
11953,11953,543,3,1181.78,3545.34
11954,11954,221,5,3305.18,16525.9
11955,11955,590,5,801.92,4009.6
11956,11956,489,2,4754.54,9509.08
11957,11957,64,1,1815.93,1815.93
11958,11958,305,2,3644.15,7288.3
11959,11959,160,4,3654.67,14618.68
11960,11960,191,3,510.86,1532.58
11961,11961,752,3,4702.17,14106.51
11962,11962,180,2,730.73,1461.46
11963,11963,167,3,1637.86,4913.58
11964,11964,76,3,3658.59,10975.77
11965,11965,48,1,2624.34,2624.34
11966,11966,131,5,2116.18,10580.9
11967,11967,243,5,4578.58,22892.9
11968,11968,398,5,2173.52,10867.6
11969,11969,26,2,3936.62,7873.24
11970,11970,291,2,200.98,401.96
11971,11971,215,5,3575.29,17876.45
11972,11972,516,4,180.52,722.08
11973,11973,429,4,1787.03,7148.12
11974,11974,229,1,4465.63,4465.63
11975,11975,693,2,2562.67,5125.34
11976,11976,753,5,3157.15,15785.75
11977,11977,448,4,3779.22,15116.88
11978,11978,666,5,806.65,4033.25
11979,11979,346,3,3098.46,9295.38
11980,11980,734,4,2639.17,10556.68
11981,11981,115,5,3185.35,15926.75
11982,11982,380,2,1445.18,2890.36
11983,11983,669,2,973.51,1947.02
11984,11984,96,3,2494.29,7482.87
11985,11985,573,3,2012.89,6038.67
11986,11986,142,1,1296.32,1296.32
11987,11987,733,5,3342.73,16713.65
11988,11988,181,4,1738.28,6953.12
11989,11989,158,4,3820.02,15280.08
11990,11990,22,4,740.49,2961.96
11991,11991,465,1,4812.75,4812.75
11992,11992,94,5,2828.32,14141.6
11993,11993,646,3,4458.11,13374.33
11994,11994,553,1,2781.94,2781.94
11995,11995,253,3,4263.13,12789.39
11996,11996,100,1,584.06,584.06
11997,11997,86,1,1659.66,1659.66
11998,11998,303,4,2726.14,10904.56
11999,11999,279,1,3524.74,3524.74
12000,12000,333,4,121.25,485.0
12001,12001,498,4,434.79,1739.16
12002,12002,230,4,3174.14,12696.56
12003,12003,181,2,1738.28,3476.56
12004,12004,680,4,4334.26,17337.04
12005,12005,364,5,2750.8,13754.0
12006,12006,445,5,4073.36,20366.8
12007,12007,14,1,1101.08,1101.08
12008,12008,278,3,3267.32,9801.96
12009,12009,324,5,1435.67,7178.35
12010,12010,751,3,628.65,1885.95
12011,12011,81,4,4322.36,17289.44
12012,12012,387,3,1446.07,4338.21
12013,12013,707,4,1645.65,6582.6
12014,12014,713,2,2384.3,4768.6
12015,12015,422,1,3958.61,3958.61
12016,12016,519,3,4937.02,14811.06
12017,12017,397,3,4299.14,12897.42
12018,12018,352,3,4289.62,12868.86
12019,12019,439,1,3545.9,3545.9
12020,12020,754,2,1707.78,3415.56
12021,12021,620,1,3753.89,3753.89
12022,12022,677,5,604.59,3022.95
12023,12023,366,1,1961.21,1961.21
12024,12024,236,5,3626.14,18130.7
12025,12025,717,3,4161.57,12484.71
12026,12026,349,2,1904.33,3808.66
12027,12027,717,4,4161.57,16646.28
12028,12028,148,2,2538.26,5076.52
12029,12029,761,5,800.79,4003.95
12030,12030,488,2,1440.77,2881.54
12031,12031,306,3,4880.47,14641.41
12032,12032,553,1,2781.94,2781.94
12033,12033,119,5,4468.17,22340.85
12034,12034,585,5,3185.33,15926.65
12035,12035,4,5,3013.36,15066.8
12036,12036,555,3,4389.44,13168.32
12037,12037,719,2,665.27,1330.54
12038,12038,740,5,1915.87,9579.35
12039,12039,31,4,3057.35,12229.4
12040,12040,524,5,4218.49,21092.45
12041,12041,597,2,3354.41,6708.82
12042,12042,368,2,4531.49,9062.98
12043,12043,414,4,2888.52,11554.08
12044,12044,684,1,3359.78,3359.78
12045,12045,36,5,4051.57,20257.85
12046,12046,537,2,4255.75,8511.5
12047,12047,377,4,4232.13,16928.52
12048,12048,406,4,4482.84,17931.36
12049,12049,548,3,3374.29,10122.87
12050,12050,614,2,454.71,909.42
12051,12051,131,2,2116.18,4232.36
12052,12052,78,2,416.52,833.04
12053,12053,539,3,2280.19,6840.57
12054,12054,484,4,3156.41,12625.64
12055,12055,519,4,4937.02,19748.08
12056,12056,421,1,3968.32,3968.32
12057,12057,44,4,4551.14,18204.56
12058,12058,72,2,1033.64,2067.28
12059,12059,616,3,4608.32,13824.96
12060,12060,315,1,4188.1,4188.1
12061,12061,692,4,2155.91,8623.64
12062,12062,132,3,1149.43,3448.29
12063,12063,491,5,2305.5,11527.5
12064,12064,755,4,739.4,2957.6
12065,12065,130,3,2578.2,7734.6
12066,12066,756,2,3980.42,7960.84
12067,12067,245,5,126.51,632.55
12068,12068,725,1,2893.64,2893.64
12069,12069,228,1,1995.83,1995.83
12070,12070,212,2,3474.88,6949.76
12071,12071,670,3,1461.22,4383.66
12072,12072,363,5,2318.35,11591.75
12073,12073,642,4,1644.29,6577.16
12074,12074,616,2,4608.32,9216.64
12075,12075,411,2,1630.6,3261.2
12076,12076,729,2,1048.06,2096.12
12077,12077,605,2,647.15,1294.3
12078,12078,389,4,3765.54,15062.16
12079,12079,746,2,4502.89,9005.78
12080,12080,560,1,3120.53,3120.53
12081,12081,11,1,151.89,151.89
12082,12082,481,2,3165.52,6331.04
12083,12083,749,3,4537.04,13611.12
12084,12084,19,1,2188.13,2188.13
12085,12085,233,5,2905.67,14528.35
12086,12086,274,3,4570.54,13711.62
12087,12087,754,2,1707.78,3415.56
12088,12088,7,4,337.51,1350.04
12089,12089,4,3,3013.36,9040.08
12090,12090,149,5,304.82,1524.1
12091,12091,128,3,4310.62,12931.86
12092,12092,41,1,654.09,654.09
12093,12093,589,1,683.83,683.83
12094,12094,731,4,863.12,3452.48
12095,12095,390,3,4043.83,12131.49
12096,12096,461,4,631.75,2527.0
12097,12097,146,3,232.59,697.77
12098,12098,471,2,110.16,220.32
12099,12099,686,3,2805.98,8417.94
12100,12100,378,3,165.2,495.6
12101,12101,479,2,4848.05,9696.1
12102,12102,597,5,3354.41,16772.05
12103,12103,557,1,713.38,713.38
12104,12104,43,3,220.22,660.66
12105,12105,720,4,3667.79,14671.16
12106,12106,50,2,965.03,1930.06
12107,12107,231,5,3984.32,19921.6
12108,12108,277,1,4001.56,4001.56
12109,12109,497,1,2939.1,2939.1
12110,12110,640,4,1917.56,7670.24
12111,12111,289,5,1468.38,7341.9
12112,12112,220,4,4253.66,17014.64
12113,12113,30,1,279.93,279.93
12114,12114,709,3,1310.47,3931.41
12115,12115,33,2,372.01,744.02
12116,12116,75,2,3548.94,7097.88
12117,12117,249,4,4819.92,19279.68
12118,12118,95,3,3866.29,11598.87
12119,12119,213,1,3277.21,3277.21
12120,12120,89,2,4441.7,8883.4
12121,12121,146,2,232.59,465.18
12122,12122,483,4,2299.98,9199.92
12123,12123,448,5,3779.22,18896.1
12124,12124,285,2,2912.49,5824.98
12125,12125,718,4,4826.88,19307.52
12126,12126,333,1,121.25,121.25
12127,12127,84,2,364.61,729.22
12128,12128,258,4,3495.35,13981.4
12129,12129,268,5,3527.3,17636.5
12130,12130,330,3,1276.27,3828.81
12131,12131,292,2,234.87,469.74
12132,12132,391,4,4953.0,19812.0
12133,12133,274,3,4570.54,13711.62
12134,12134,572,5,3929.08,19645.4
12135,12135,432,2,3819.48,7638.96
12136,12136,691,4,1652.21,6608.84
12137,12137,101,3,205.57,616.71
12138,12138,579,1,2485.98,2485.98
12139,12139,394,1,3893.24,3893.24
12140,12140,132,4,1149.43,4597.72
12141,12141,748,3,2740.59,8221.77
12142,12142,126,1,2164.18,2164.18
12143,12143,25,2,2307.55,4615.1
12144,12144,189,4,2671.77,10687.08
12145,12145,69,5,419.03,2095.15
12146,12146,453,2,2149.9,4299.8
12147,12147,47,4,1592.97,6371.88
12148,12148,283,1,1909.14,1909.14
12149,12149,637,5,2686.46,13432.3
12150,12150,702,2,306.53,613.06
12151,12151,583,3,2488.46,7465.38
