order ID,order date,customer ID,seller ID,order status
9159,2024-08-07,384,4,delivered
9160,2023-08-17,867,24,shipped
9161,2023-12-08,623,3,delivered
9162,2024-10-20,284,9,delivered
9163,2023-06-09,778,11,delivered
9164,2023-09-30,451,32,shipped
9165,2024-02-29,362,43,delivered
9166,2024-06-12,477,52,delivered
9167,2024-09-23,144,40,processing
9168,2024-10-02,100,29,delivered
9169,2024-06-27,257,34,delivered
9170,2023-06-09,630,48,delivered
9171,2023-01-18,338,55,shipped
9172,2023-09-26,388,34,delivered
9173,2023-04-10,725,21,shipped
9174,2024-05-12,132,25,delivered
9175,2024-04-07,627,21,delivered
9176,2023-01-31,404,20,shipped
9177,2024-08-08,319,24,shipped
9178,2023-06-24,467,5,processing
9179,2023-10-30,803,41,delivered
9180,2024-04-12,116,2,delivered
9181,2023-10-28,813,9,shipped
9182,2023-11-05,57,43,delivered
9183,2023-02-15,377,8,delivered
9184,2023-10-09,664,32,delivered
9185,2024-06-19,276,7,delivered
9186,2024-10-02,498,38,delivered
9187,2023-10-17,505,20,cancelled
9188,2023-10-24,166,47,processing
9189,2024-05-06,152,15,cancelled
9190,2024-10-21,212,39,returned
9191,2023-07-06,280,28,delivered
9192,2023-11-05,326,31,delivered
9193,2024-07-11,102,22,delivered
9194,2024-03-02,383,40,processing
9195,2023-03-19,374,49,delivered
9196,2024-03-15,765,51,delivered
9197,2023-05-11,281,24,delivered
9198,2023-12-24,480,34,delivered
9199,2024-01-06,465,9,delivered
9200,2024-09-05,593,2,delivered
9201,2023-11-20,453,45,processing
9202,2023-07-15,273,25,delivered
9203,2023-06-11,570,12,returned
9204,2024-09-03,457,55,delivered
9205,2023-04-30,514,4,cancelled
9206,2023-10-26,339,51,delivered
9207,2023-05-12,521,40,shipped
9208,2024-06-25,703,13,delivered
9209,2023-11-29,123,29,shipped
9210,2023-09-03,104,32,processing
9211,2023-09-10,83,27,delivered
9212,2024-08-19,109,30,delivered
9213,2024-01-23,120,46,delivered
9214,2024-05-17,452,39,delivered
9215,2024-09-19,228,1,delivered
9216,2024-09-23,267,11,shipped
9217,2023-08-18,618,23,delivered
9218,2024-10-28,496,49,shipped
9219,2023-01-18,217,17,processing
9220,2023-09-21,640,15,shipped
9221,2024-09-19,286,27,delivered
9222,2023-07-12,850,53,delivered
9223,2023-07-11,371,10,delivered
9224,2023-07-31,661,16,delivered
9225,2024-03-04,663,37,delivered
9226,2023-11-03,573,28,cancelled
9227,2024-05-23,670,2,shipped
9228,2024-09-18,174,39,delivered
9229,2024-04-16,274,35,delivered
9230,2023-05-24,830,15,delivered
9231,2024-10-14,756,11,returned
9232,2023-07-05,481,33,returned
9233,2023-04-15,685,55,delivered
9234,2023-03-04,829,16,delivered
9235,2024-01-30,59,11,delivered
9236,2023-03-21,419,20,delivered
9237,2023-04-08,622,52,delivered
9238,2023-07-30,406,19,shipped
9239,2023-07-17,370,39,delivered
9240,2024-02-27,215,50,shipped
9241,2024-07-25,307,23,delivered
9242,2024-06-16,65,10,shipped
9243,2023-07-03,399,8,shipped
9244,2023-06-21,880,2,delivered
9245,2024-11-07,412,7,shipped
9246,2023-01-06,252,26,delivered
9247,2024-09-07,298,40,delivered
9248,2023-05-20,148,19,delivered
9249,2024-10-25,228,6,delivered
9250,2023-08-28,811,33,delivered
9251,2023-11-05,720,55,shipped
9252,2024-05-09,197,11,delivered
9253,2024-02-16,243,52,delivered
9254,2023-08-11,703,36,processing
9255,2024-01-23,171,12,shipped
9256,2024-05-26,754,28,delivered
9257,2023-01-30,463,9,delivered
9258,2023-01-08,258,23,delivered
9259,2023-11-17,472,40,delivered
9260,2023-04-03,151,6,processing
9261,2024-04-10,430,50,delivered
9262,2023-05-30,382,19,delivered
9263,2023-10-30,417,20,returned
9264,2023-05-19,300,18,shipped
9265,2024-01-19,237,27,delivered
9266,2023-03-23,153,33,shipped
9267,2023-01-17,291,29,processing
9268,2023-02-05,419,9,delivered
9269,2024-10-29,577,45,processing
9270,2023-04-10,427,44,delivered
9271,2024-05-10,452,50,processing
9272,2023-02-17,762,27,returned
9273,2023-03-17,190,53,delivered
9274,2023-12-23,159,39,shipped
9275,2023-11-22,32,11,shipped
9276,2024-10-28,322,50,processing
9277,2024-10-23,60,54,processing
9278,2024-06-29,179,42,delivered
9279,2024-02-26,748,8,shipped
9280,2023-11-15,699,14,processing
9281,2023-09-07,205,46,shipped
9282,2024-10-24,401,13,shipped
9283,2024-02-27,115,7,delivered
9284,2024-02-10,766,15,delivered
9285,2023-06-12,68,38,processing
9286,2023-02-02,223,44,cancelled
9287,2024-10-23,422,43,delivered
9288,2023-08-08,832,18,delivered
9289,2023-11-06,387,36,processing
9290,2023-03-22,310,31,processing
9291,2024-08-08,844,4,shipped
9292,2023-01-20,684,13,delivered
9293,2024-08-06,210,39,shipped
9294,2023-04-09,639,30,processing
9295,2024-09-12,670,55,shipped
9296,2024-05-25,878,19,processing
9297,2023-04-26,600,4,delivered
9298,2024-02-01,369,1,returned
9299,2023-08-07,566,40,processing
9300,2023-05-05,560,32,delivered
9301,2024-08-24,803,12,cancelled
9302,2023-10-10,836,12,cancelled
9303,2023-10-06,538,20,processing
9304,2023-04-29,328,11,delivered
9305,2023-09-26,88,53,delivered
9306,2024-09-02,107,53,delivered
9307,2023-09-12,237,49,delivered
9308,2024-10-28,312,30,delivered
9309,2024-10-24,204,49,delivered
9310,2023-04-12,581,55,delivered
9311,2023-05-05,592,44,cancelled
9312,2024-08-26,864,31,delivered
9313,2023-10-02,669,28,delivered
9314,2023-01-04,638,44,delivered
9315,2023-07-11,873,49,delivered
9316,2024-02-23,827,29,processing
9317,2024-07-13,537,41,delivered
9318,2023-04-04,27,22,shipped
9319,2023-03-19,355,45,shipped
9320,2024-10-07,534,49,delivered
9321,2024-06-09,740,29,delivered
9322,2024-02-17,815,1,delivered
9323,2024-06-22,204,21,delivered
9324,2023-10-28,890,31,delivered
9325,2024-06-14,311,27,processing
9326,2023-09-18,265,35,delivered
9327,2023-06-20,54,8,delivered
9328,2024-05-25,882,40,delivered
9329,2023-10-21,832,8,shipped
9330,2024-11-17,374,6,delivered
9331,2023-09-02,877,15,delivered
9332,2024-10-07,611,21,shipped
9333,2024-10-15,423,37,delivered
9334,2023-06-19,595,6,delivered
9335,2024-07-12,220,54,delivered
9336,2023-10-31,477,29,cancelled
9337,2024-10-04,520,25,delivered
9338,2023-11-12,363,23,delivered
9339,2024-06-05,453,38,returned
9340,2023-11-23,624,27,delivered
9341,2023-06-09,253,42,shipped
9342,2023-05-20,736,23,delivered
9343,2023-10-25,213,19,delivered
9344,2024-06-12,650,28,shipped
9345,2024-02-28,874,34,cancelled
9346,2024-04-27,144,7,delivered
9347,2023-07-17,11,51,shipped
9348,2023-12-04,531,13,shipped
9349,2023-02-01,448,4,delivered
9350,2024-07-26,52,11,shipped
9351,2024-11-23,205,50,delivered
9352,2023-10-12,655,21,delivered
9353,2023-01-08,554,21,delivered
9354,2023-04-29,356,43,processing
9355,2024-04-01,608,45,delivered
9356,2024-03-04,339,42,shipped
9357,2024-07-05,847,26,delivered
9358,2023-06-27,678,31,delivered
9359,2024-06-18,896,49,shipped
9360,2024-04-26,598,4,processing
9361,2023-08-14,817,3,delivered
9362,2024-01-17,333,39,delivered
9363,2023-04-14,596,48,cancelled
9364,2023-11-13,817,21,delivered
9365,2024-09-08,847,38,shipped
9366,2023-10-22,199,18,shipped
9367,2024-08-10,439,33,shipped
9368,2024-02-18,150,51,cancelled
9369,2023-05-15,50,42,shipped
9370,2024-02-11,340,35,delivered
9371,2023-12-21,636,32,delivered
9372,2023-10-07,531,55,delivered
9373,2023-03-25,859,11,delivered
9374,2023-10-19,584,39,cancelled
9375,2023-02-20,146,31,delivered
9376,2023-03-11,778,30,shipped
9377,2023-10-19,50,38,shipped
9378,2023-08-02,561,46,processing
9379,2024-10-09,611,20,delivered
9380,2023-09-20,399,40,shipped
9381,2024-06-14,376,26,delivered
9382,2024-01-07,23,11,shipped
9383,2024-05-07,76,2,delivered
9384,2023-07-02,625,39,cancelled
9385,2024-10-21,283,17,delivered
9386,2024-01-07,6,24,delivered
9387,2024-08-04,280,30,delivered
9388,2023-09-13,598,37,processing
9389,2023-03-12,393,6,shipped
9390,2024-04-16,446,54,delivered
9391,2023-01-06,835,49,delivered
9392,2023-11-29,70,23,delivered
9393,2023-05-15,474,47,delivered
9394,2024-03-15,334,35,delivered
9395,2024-11-16,484,50,delivered
9396,2023-11-22,810,47,shipped
9397,2024-07-26,828,55,delivered
9398,2023-12-22,851,26,cancelled
9399,2023-12-14,176,25,delivered
9400,2024-10-13,231,36,shipped
9401,2024-09-14,87,55,shipped
9402,2024-07-04,389,21,delivered
9403,2023-07-27,620,42,delivered
9404,2024-01-17,719,43,delivered
9405,2023-06-06,734,23,delivered
9406,2023-11-07,737,1,delivered
9407,2023-12-05,182,10,delivered
9408,2024-08-05,422,25,delivered
9409,2024-09-19,659,22,delivered
9410,2023-10-18,453,47,delivered
9411,2023-01-13,201,8,delivered
9412,2024-08-26,583,41,delivered
9413,2023-05-02,24,33,shipped
9414,2024-03-11,873,53,shipped
9415,2023-01-18,502,12,cancelled
9416,2023-10-07,336,48,delivered
9417,2024-11-21,650,39,delivered
9418,2023-03-12,469,12,delivered
9419,2023-10-24,149,12,delivered
9420,2023-08-04,576,11,shipped
9421,2024-09-25,141,48,delivered
9422,2024-08-31,754,8,processing
9423,2023-06-16,247,51,shipped
9424,2023-02-26,71,8,returned
9425,2024-03-14,392,37,delivered
9426,2023-08-24,248,49,delivered
9427,2024-04-15,105,16,delivered
9428,2023-01-23,52,36,delivered
9429,2023-04-04,258,18,cancelled
9430,2024-04-25,485,44,delivered
9431,2023-05-29,406,21,delivered
9432,2024-08-23,631,4,delivered
9433,2023-02-11,886,50,delivered
9434,2023-05-31,4,7,delivered
9435,2024-11-29,564,34,delivered
9436,2023-10-31,367,34,shipped
9437,2024-05-07,7,45,returned
9438,2023-05-08,1,36,delivered
9439,2024-03-02,339,37,delivered
9440,2024-05-23,698,30,delivered
9441,2023-08-09,702,26,processing
9442,2024-08-03,350,12,delivered
9443,2024-02-27,626,11,cancelled
9444,2023-09-30,706,29,delivered
9445,2024-01-26,55,3,delivered
9446,2024-02-08,629,11,delivered
9447,2023-04-26,781,9,returned
9448,2023-10-09,796,26,delivered
9449,2023-08-29,270,54,delivered
9450,2023-10-08,272,8,delivered
9451,2024-06-16,857,21,delivered
9452,2023-12-04,430,8,delivered
9453,2024-10-20,879,42,processing
9454,2023-07-25,377,6,cancelled
9455,2023-10-18,387,55,cancelled
9456,2024-07-04,610,18,delivered
9457,2024-01-18,387,6,delivered
9458,2024-01-18,169,21,delivered
9459,2023-02-07,157,44,delivered
9460,2023-10-07,424,48,processing
9461,2023-07-09,787,53,delivered
9462,2024-11-30,660,48,processing
9463,2023-08-04,277,23,processing
9464,2024-09-11,148,36,delivered
9465,2024-04-18,860,18,shipped
9466,2023-08-27,815,27,delivered
9467,2024-01-16,91,45,delivered
9468,2024-08-11,556,3,delivered
9469,2024-09-10,750,12,cancelled
9470,2023-04-23,114,20,delivered
9471,2023-08-26,601,19,shipped
9472,2023-08-23,2,23,shipped
9473,2023-01-30,501,5,processing
9474,2024-02-23,171,51,shipped
9475,2024-08-21,441,19,delivered
9476,2023-09-25,600,12,shipped
9477,2024-06-02,225,28,delivered
9478,2024-03-15,147,37,delivered
9479,2023-09-20,602,34,delivered
9480,2023-04-09,448,16,delivered
9481,2024-05-11,430,53,cancelled
9482,2024-08-21,681,4,delivered
9483,2024-04-25,323,54,delivered
9484,2023-01-13,91,47,delivered
9485,2023-06-01,14,42,delivered
9486,2023-02-18,148,54,delivered
9487,2024-02-04,803,6,delivered
9488,2024-06-13,471,7,cancelled
9489,2023-03-19,409,34,delivered
9490,2024-08-09,384,4,delivered
9491,2024-01-24,388,15,delivered
9492,2024-04-27,57,13,delivered
9493,2024-11-10,514,9,cancelled
9494,2023-02-28,578,37,delivered
9495,2024-09-22,345,17,delivered
9496,2023-03-30,879,38,delivered
9497,2023-10-03,87,14,processing
9498,2024-08-19,405,37,delivered
9499,2024-09-26,245,31,delivered
9500,2023-12-21,749,2,delivered
9501,2024-02-20,601,46,cancelled
9502,2024-05-10,859,19,processing
9503,2024-08-05,52,19,delivered
9504,2023-03-27,715,55,processing
9505,2024-07-21,209,13,delivered
9506,2023-12-03,886,21,delivered
9507,2023-11-12,143,31,delivered
9508,2023-10-24,627,44,processing
9509,2023-12-23,799,28,delivered
9510,2024-10-23,574,1,shipped
9511,2024-01-19,546,35,delivered
9512,2024-10-29,804,10,processing
9513,2023-05-07,633,8,delivered
9514,2024-05-21,104,13,delivered
9515,2024-07-22,44,19,delivered
9516,2024-04-20,703,3,delivered
9517,2024-02-29,333,3,delivered
9518,2024-01-31,247,27,delivered
9519,2024-08-25,530,18,returned
9520,2024-07-29,465,35,delivered
9521,2023-03-27,301,44,delivered
9522,2024-08-17,620,34,delivered
9523,2023-10-17,538,30,delivered
9524,2023-06-27,368,8,delivered
9525,2024-08-31,206,21,processing
9526,2023-10-30,357,46,delivered
9527,2024-07-19,331,19,processing
9528,2023-07-04,608,43,delivered
9529,2023-01-03,280,48,returned
9530,2023-12-13,885,46,delivered
9531,2023-03-12,442,40,delivered
9532,2024-06-12,501,30,delivered
9533,2023-07-13,735,27,returned
9534,2023-11-07,744,20,shipped
9535,2023-03-02,873,14,delivered
9536,2023-07-20,434,12,delivered
9537,2024-07-01,200,49,cancelled
9538,2023-04-17,551,23,delivered
9539,2024-03-29,200,12,delivered
9540,2024-10-04,367,53,processing
9541,2024-04-20,671,44,processing
9542,2024-07-21,339,44,shipped
9543,2023-03-18,420,39,returned
9544,2023-06-25,679,42,delivered
9545,2024-09-18,736,30,delivered
9546,2024-05-15,277,48,shipped
9547,2024-03-23,791,27,shipped
9548,2024-04-09,54,24,processing
9549,2023-10-17,164,3,cancelled
9550,2023-02-01,655,30,delivered
9551,2024-07-03,386,35,delivered
9552,2024-04-20,76,33,delivered
9553,2023-11-27,742,37,shipped
9554,2024-09-21,838,40,delivered
9555,2023-08-24,422,49,processing
9556,2023-07-26,577,16,delivered
9557,2024-09-02,230,48,delivered
9558,2024-07-11,306,18,delivered
9559,2023-12-27,117,18,shipped
9560,2023-04-02,240,14,delivered
9561,2023-05-31,855,32,shipped
9562,2024-04-04,506,12,delivered
9563,2023-09-27,769,42,delivered
9564,2024-08-08,533,2,delivered
9565,2024-10-26,57,53,shipped
9566,2024-07-17,659,26,delivered
9567,2023-09-22,29,23,cancelled
9568,2024-07-06,434,35,delivered
9569,2023-09-04,218,33,delivered
9570,2023-04-27,546,41,delivered
9571,2023-01-24,849,25,delivered
9572,2023-09-28,466,4,delivered
9573,2024-09-24,566,21,delivered
9574,2023-06-17,544,48,processing
9575,2023-05-25,504,4,delivered
9576,2024-11-09,388,31,delivered
9577,2023-01-18,542,49,delivered
9578,2024-07-04,351,15,delivered
9579,2023-08-13,325,4,delivered
9580,2023-01-27,541,4,returned
9581,2024-10-04,396,44,shipped
9582,2023-04-08,783,3,processing
9583,2024-01-22,79,52,delivered
9584,2023-07-11,483,55,delivered
9585,2023-02-15,309,5,delivered
9586,2023-02-04,419,19,delivered
9587,2023-03-22,235,38,delivered
9588,2023-02-19,436,32,delivered
9589,2024-06-16,437,9,processing
9590,2023-12-06,871,3,returned
9591,2023-08-29,146,34,delivered
9592,2023-10-20,166,25,shipped
9593,2024-10-12,598,53,shipped
9594,2024-09-29,166,10,delivered
9595,2024-05-15,567,32,cancelled
9596,2024-09-11,395,5,delivered
9597,2023-08-12,835,29,shipped
9598,2023-09-24,253,7,delivered
9599,2024-03-05,565,15,delivered
9600,2024-03-12,409,2,delivered
9601,2023-12-04,446,10,processing
9602,2023-10-08,654,11,delivered
9603,2024-11-21,47,53,delivered
9604,2024-07-28,95,40,delivered
9605,2023-11-01,857,55,delivered
9606,2024-05-24,489,21,shipped
9607,2023-07-08,723,12,processing
9608,2023-03-12,652,4,processing
9609,2023-09-04,263,28,shipped
9610,2023-10-10,433,29,cancelled
9611,2023-01-12,654,13,shipped
9612,2024-07-24,654,50,cancelled
9613,2023-09-09,691,18,delivered
9614,2024-02-11,243,27,delivered
9615,2023-02-21,654,3,returned
9616,2023-05-03,855,35,shipped
9617,2024-09-14,333,39,processing
9618,2024-03-02,612,22,delivered
9619,2024-10-27,108,17,processing
9620,2024-11-30,321,28,shipped
9621,2023-09-18,805,38,delivered
9622,2023-07-29,474,16,delivered
9623,2024-08-23,708,5,delivered
9624,2024-11-30,272,22,cancelled
9625,2024-03-16,473,17,shipped
9626,2024-07-10,467,11,cancelled
9627,2024-07-01,404,22,delivered
9628,2023-09-06,755,44,cancelled
9629,2024-02-06,224,44,delivered
9630,2024-08-06,112,36,delivered
9631,2024-04-26,455,41,delivered
9632,2023-01-15,288,46,returned
9633,2023-08-24,453,44,delivered
9634,2023-04-12,341,42,delivered
9635,2023-06-13,158,40,delivered
9636,2024-09-25,660,55,delivered
9637,2023-01-26,186,3,processing
9638,2023-06-03,29,27,delivered
9639,2023-08-05,408,45,shipped
9640,2024-03-07,897,48,cancelled
9641,2024-01-09,747,13,delivered
9642,2023-06-02,27,13,processing
9643,2023-04-25,763,51,delivered
9644,2023-06-15,533,54,returned
9645,2023-12-18,92,30,delivered
9646,2023-07-09,172,18,shipped
9647,2024-10-25,114,40,shipped
9648,2023-11-21,98,33,delivered
9649,2023-02-11,255,17,delivered
9650,2024-05-25,22,41,delivered
9651,2023-08-19,554,10,delivered
9652,2024-04-02,121,41,delivered
9653,2023-07-15,211,44,returned
9654,2024-02-04,702,24,delivered
9655,2024-06-24,816,42,delivered
9656,2024-10-11,648,29,delivered
9657,2023-07-02,386,8,delivered
9658,2023-08-23,284,36,delivered
9659,2023-11-21,53,14,returned
9660,2024-10-11,868,29,processing
9661,2024-09-22,641,7,delivered
9662,2023-03-04,591,25,delivered
9663,2023-04-03,461,42,delivered
9664,2023-12-13,735,30,shipped
9665,2023-03-16,721,28,shipped
9666,2023-08-30,856,10,processing
9667,2023-04-14,308,47,delivered
9668,2024-03-21,333,47,cancelled
9669,2024-10-26,213,34,delivered
9670,2024-11-28,536,16,delivered
9671,2023-09-20,190,10,cancelled
9672,2024-02-24,184,29,delivered
9673,2024-08-22,214,15,delivered
9674,2023-03-24,93,28,delivered
9675,2024-04-27,408,51,delivered
9676,2023-10-14,620,24,delivered
9677,2023-05-25,716,42,delivered
9678,2023-10-09,276,20,delivered
9679,2023-02-23,34,47,processing
9680,2024-05-01,783,53,delivered
9681,2023-06-26,819,29,shipped
9682,2023-08-06,245,2,delivered
9683,2023-03-26,639,46,delivered
9684,2024-08-28,772,32,delivered
9685,2023-12-12,309,47,shipped
9686,2024-02-05,654,54,shipped
9687,2024-02-03,705,42,delivered
9688,2023-10-15,417,30,processing
9689,2023-05-15,380,9,processing
9690,2024-06-05,50,19,delivered
9691,2023-03-30,239,6,shipped
9692,2023-03-14,235,8,delivered
9693,2024-05-12,319,34,delivered
9694,2023-05-27,562,1,delivered
9695,2023-08-03,93,13,returned
9696,2023-11-29,760,6,delivered
9697,2023-11-11,330,35,cancelled
9698,2024-05-11,420,29,shipped
9699,2024-03-12,462,2,delivered
9700,2024-03-27,342,10,delivered
9701,2024-05-14,242,31,shipped
9702,2023-07-24,609,8,delivered
9703,2023-08-14,476,41,delivered
9704,2023-11-03,612,39,shipped
9705,2023-08-04,484,28,processing
9706,2024-11-20,425,31,processing
9707,2024-07-23,866,13,delivered
9708,2023-04-26,227,7,delivered
9709,2023-01-04,155,51,returned
9710,2023-01-30,542,1,processing
9711,2023-06-20,160,45,delivered
9712,2023-03-22,211,49,processing
9713,2024-01-09,790,44,delivered
9714,2024-08-23,725,53,delivered
9715,2024-05-30,581,26,delivered
9716,2023-05-31,661,46,delivered
9717,2023-10-07,489,16,processing
9718,2023-12-22,256,12,delivered
9719,2024-07-21,56,54,delivered
9720,2024-08-10,852,16,processing
9721,2024-09-28,742,34,processing
9722,2023-12-23,159,54,delivered
9723,2024-04-30,869,27,shipped
9724,2023-03-20,95,52,shipped
9725,2024-01-31,239,25,shipped
9726,2023-06-24,683,19,shipped
9727,2023-10-30,216,7,delivered
9728,2024-03-19,438,12,delivered
9729,2023-06-29,758,46,processing
9730,2023-02-06,146,24,processing
9731,2023-01-08,508,50,delivered
9732,2023-01-16,797,39,delivered
9733,2023-01-06,124,5,processing
9734,2023-03-19,701,1,delivered
9735,2023-06-17,819,7,delivered
9736,2023-06-04,332,48,delivered
9737,2024-11-21,268,26,delivered
9738,2023-08-03,605,24,delivered
9739,2023-03-31,189,48,delivered
9740,2024-01-17,583,17,delivered
9741,2024-08-23,144,4,returned
9742,2024-04-19,128,16,cancelled
9743,2023-07-27,524,36,cancelled
9744,2024-01-29,830,5,processing
9745,2024-05-15,725,5,shipped
9746,2024-05-24,362,52,delivered
9747,2024-04-11,572,43,delivered
9748,2024-09-01,849,46,delivered
9749,2024-09-01,796,17,delivered
9750,2024-02-10,832,41,delivered
9751,2023-10-28,607,21,returned
9752,2024-03-25,72,30,delivered
9753,2024-07-26,622,49,delivered
9754,2023-01-04,282,51,shipped
9755,2024-11-25,424,33,delivered
9756,2023-05-09,878,45,cancelled
9757,2023-11-26,439,23,delivered
9758,2024-09-02,624,42,delivered
9759,2023-06-07,159,29,cancelled
9760,2023-11-30,723,42,shipped
9761,2023-04-03,894,39,delivered
9762,2023-10-04,251,38,delivered
9763,2023-05-04,327,7,shipped
9764,2023-09-12,625,37,delivered
9765,2023-09-19,517,7,processing
9766,2024-11-26,653,15,returned
9767,2024-11-27,338,29,delivered
9768,2023-03-22,755,10,shipped
9769,2024-05-23,631,20,processing
9770,2023-02-06,818,45,delivered
9771,2023-01-22,640,9,returned
9772,2023-03-15,84,6,shipped
9773,2024-11-06,756,20,delivered
9774,2024-10-20,113,21,shipped
9775,2023-05-16,676,7,delivered
9776,2023-04-24,369,38,delivered
9777,2023-06-18,627,48,processing
9778,2023-12-27,104,34,delivered
9779,2024-02-03,180,47,processing
9780,2023-06-05,289,3,delivered
9781,2024-06-13,448,45,delivered
9782,2023-08-05,232,17,processing
9783,2024-10-07,325,51,returned
9784,2024-04-04,352,43,processing
9785,2023-11-02,670,2,processing
9786,2024-07-06,608,42,delivered
9787,2024-07-26,231,12,processing
9788,2023-07-23,324,13,delivered
9789,2023-08-26,790,38,delivered
9790,2024-10-17,827,36,delivered
9791,2023-04-26,264,12,processing
9792,2023-01-30,450,27,delivered
9793,2023-11-14,549,26,delivered
9794,2024-07-14,611,47,delivered
9795,2024-06-24,741,51,delivered
9796,2024-10-05,312,40,processing
9797,2024-01-09,189,5,delivered
9798,2023-03-12,598,32,delivered
9799,2024-02-17,65,36,delivered
9800,2024-06-28,615,45,delivered
9801,2023-03-07,426,38,delivered
9802,2023-05-01,624,52,delivered
9803,2023-01-09,353,16,delivered
9804,2024-02-20,580,10,delivered
9805,2024-09-12,137,37,processing
9806,2024-04-14,136,15,returned
9807,2024-11-18,314,11,delivered
9808,2023-02-14,726,52,delivered
9809,2024-09-24,497,9,processing
9810,2024-07-23,874,18,delivered
9811,2023-08-08,753,33,delivered
9812,2024-11-12,310,55,delivered
9813,2023-07-21,597,9,cancelled
9814,2024-09-14,560,41,shipped
9815,2024-09-08,438,15,delivered
9816,2024-06-14,361,36,delivered
9817,2024-01-30,156,36,delivered
9818,2023-03-26,613,1,delivered
9819,2024-01-08,366,28,delivered
9820,2023-09-07,81,33,processing
9821,2024-07-08,640,1,delivered
9822,2024-06-14,671,54,delivered
9823,2024-09-29,237,6,delivered
9824,2023-01-11,397,11,delivered
9825,2024-07-20,59,48,returned
9826,2024-10-18,237,27,delivered
9827,2024-07-06,510,5,delivered
9828,2023-04-02,338,10,delivered
9829,2023-02-26,472,28,delivered
9830,2023-01-15,415,16,cancelled
9831,2024-03-16,289,43,delivered
9832,2024-03-16,374,26,delivered
9833,2024-11-21,309,50,delivered
9834,2023-10-06,607,54,processing
9835,2023-08-21,122,28,shipped
9836,2024-03-13,347,14,shipped
9837,2024-07-31,633,13,delivered
9838,2024-10-17,36,1,cancelled
9839,2024-07-16,725,35,delivered
9840,2023-10-26,453,15,delivered
9841,2024-03-20,459,29,shipped
9842,2024-08-22,226,31,delivered
9843,2023-12-10,891,12,delivered
9844,2023-06-01,802,5,delivered
9845,2023-04-29,377,48,delivered
9846,2023-01-01,573,46,delivered
9847,2024-05-17,188,32,shipped
9848,2023-03-19,752,10,delivered
9849,2023-06-20,3,5,shipped
9850,2023-07-28,6,27,processing
9851,2024-01-28,404,39,delivered
9852,2023-10-06,772,21,delivered
9853,2024-04-17,613,16,processing
9854,2023-02-08,309,29,shipped
9855,2023-03-28,359,15,delivered
9856,2023-12-16,839,38,delivered
9857,2023-08-24,508,7,shipped
9858,2023-07-27,465,18,delivered
9859,2023-02-16,678,51,shipped
9860,2024-09-19,676,19,delivered
9861,2024-04-29,802,17,processing
9862,2023-03-27,518,14,delivered
9863,2023-02-15,384,41,shipped
9864,2024-11-13,490,48,returned
9865,2024-04-21,539,10,delivered
9866,2023-10-20,551,25,processing
9867,2024-05-06,489,41,delivered
9868,2024-06-13,307,44,delivered
9869,2024-06-29,275,9,cancelled
9870,2023-12-01,608,16,delivered
9871,2023-10-28,856,48,delivered
9872,2023-01-08,162,24,delivered
9873,2024-10-10,601,21,delivered
9874,2024-02-27,247,55,shipped
9875,2023-05-23,536,34,delivered
9876,2024-10-05,665,39,delivered
9877,2024-10-02,844,52,delivered
9878,2024-11-23,862,7,delivered
9879,2024-09-03,243,7,delivered
9880,2024-11-29,710,28,shipped
9881,2023-06-21,30,51,delivered
9882,2024-08-12,481,35,delivered
9883,2024-07-30,719,10,processing
9884,2023-06-11,221,38,delivered
9885,2023-03-10,566,32,delivered
9886,2024-11-16,371,34,shipped
9887,2023-07-27,78,24,delivered
9888,2024-09-01,120,52,delivered
9889,2023-01-03,793,50,delivered
9890,2023-01-15,749,41,delivered
9891,2023-11-23,510,47,delivered
9892,2023-06-17,893,46,returned
9893,2024-04-27,773,41,delivered
9894,2024-01-31,514,2,shipped
9895,2023-02-24,367,42,processing
9896,2023-04-24,80,4,shipped
9897,2023-09-29,359,1,delivered
9898,2023-05-10,191,22,delivered
9899,2024-07-08,636,11,delivered
9900,2023-10-19,694,48,processing
9901,2023-03-07,636,11,delivered
9902,2023-12-06,17,45,processing
9903,2023-03-05,31,14,delivered
9904,2023-04-01,897,27,processing
9905,2023-06-17,134,33,delivered
9906,2024-08-24,223,28,processing
9907,2024-10-09,70,23,delivered
9908,2024-08-01,804,9,shipped
9909,2023-08-22,392,18,delivered
9910,2023-07-10,93,43,shipped
9911,2024-01-20,73,24,shipped
9912,2024-05-20,138,27,delivered
9913,2024-11-26,24,35,delivered
9914,2023-04-03,447,53,delivered
9915,2023-02-04,168,4,delivered
9916,2024-05-01,770,22,shipped
9917,2024-08-05,276,11,delivered
9918,2024-08-15,289,7,delivered
9919,2024-04-19,14,41,shipped
9920,2024-10-29,480,37,delivered
9921,2023-12-24,438,34,returned
9922,2024-10-01,55,12,delivered
9923,2024-11-08,293,4,delivered
9924,2024-08-16,728,45,delivered
9925,2023-08-05,361,2,delivered
9926,2023-05-18,84,47,delivered
9927,2024-01-19,369,1,delivered
9928,2023-11-14,161,18,delivered
9929,2024-09-06,896,23,delivered
9930,2023-03-12,306,34,delivered
9931,2023-06-30,476,4,delivered
9932,2024-06-10,459,53,shipped
9933,2023-03-08,740,51,returned
9934,2023-08-13,596,52,returned
9935,2023-09-29,710,42,processing
9936,2024-03-11,200,45,processing
9937,2023-04-21,335,19,delivered
9938,2024-08-25,342,40,delivered
9939,2023-11-10,179,42,delivered
